ApartmentId,EntityType,FinalPrice,Status,Date,CreatedAt
239,recurring,548,FINISHED,2025-04-01,2025-02-02 02:00:10.315+00
788,recurring,182,FINISHED,2025-04-01,2025-02-02 02:00:08.939+00
328,ad-hoc,0,FINISHED,2025-04-02,2025-04-02 09:39:14.907+00
201,recurring,78,FINISHED,2025-04-02,2025-02-02 02:00:10.137+00
201,recurring,0,FINISHED,2025-04-02,2025-02-02 02:00:10.119+00
280,recurring,365,FINISHED,2025-03-31,2025-02-02 02:00:10.405+00
288,recurring,393,FINISHED,2025-04-03,2025-02-02 02:00:09.704+00
788,recurring,182,FINISHED,2025-04-03,2025-02-02 02:00:08.948+00
489,recurring,27,COMPLETED,2025-03-07,2025-03-03 14:31:12.099+00
429,recurring,14,FINISHED,2025-03-31,2025-02-02 02:00:12.618+00
6362,ad-hoc,28,COMPLETED,2025-08-12,2025-08-12 16:55:56.75+00
10152,ad-hoc,68,COMPLETED,2026-01-23,2026-01-22 18:22:24.693+00
8461,recurring,289,FINISHED,2026-03-29,2026-02-03 10:38:59.663+00
429,recurring,14,FINISHED,2025-04-01,2025-02-02 02:00:12.625+00
396,recurring,223,FINISHED,2025-04-03,2025-02-02 02:00:12.337+00
396,recurring,0,FINISHED,2025-03-30,2025-02-02 02:00:12.404+00
396,recurring,679,FINISHED,2025-03-30,2025-02-02 02:00:12.344+00
396,recurring,148,FINISHED,2025-04-03,2025-02-02 02:00:12.352+00
328,recurring,431,FINISHED,2025-03-31,2025-02-02 02:00:11.466+00
328,recurring,0,FINISHED,2025-03-31,2025-02-02 02:00:11.511+00
374,recurring,452,FINISHED,2025-03-31,2025-02-02 02:00:11.833+00
466,recurring,29,FINISHED,2025-03-31,2025-02-02 02:00:13.209+00
466,recurring,191,FINISHED,2025-04-03,2025-02-02 02:00:13.203+00
9052,recurring,118,FINISHED,2026-06-24,2026-04-26 02:00:48.452+00
944,recurring,57,FINISHED,2025-04-01,2025-02-02 02:00:15.525+00
7317,ad-hoc,43,FINISHED,2026-03-17,2026-03-16 23:42:00.976+00
610,recurring,525,FINISHED,2025-04-03,2025-02-02 02:00:14.14+00
316,recurring,319,FINISHED,2025-04-03,2025-02-02 02:00:13.707+00
8,recurring,129,FINISHED,2025-03-30,2025-02-02 02:00:13.824+00
8,recurring,171,FINISHED,2025-03-30,2025-02-02 02:00:13.817+00
2317,recurring,159,FINISHED,2025-04-03,2025-02-02 02:00:14.957+00
1150,recurring,467,FINISHED,2025-03-31,2025-02-02 02:00:13.947+00
316,recurring,64,FINISHED,2025-03-31,2025-02-02 02:00:13.631+00
316,recurring,39,FINISHED,2025-03-31,2025-02-02 02:00:13.7+00
1956,recurring,249,FINISHED,2025-06-24,2025-04-27 02:00:16.984+00
1788,recurring,40,FINISHED,2025-04-01,2025-02-02 02:00:16.907+00
1956,recurring,249,FINISHED,2025-04-01,2025-02-02 02:00:17.152+00
2313,recurring,103,FINISHED,2025-04-01,2025-02-02 02:00:17.305+00
1141,recurring,85,FINISHED,2025-04-01,2025-02-28 20:48:18.391+00
2343,recurring,101,FINISHED,2025-04-04,2025-02-02 02:00:17.478+00
1564,recurring,80,FINISHED,2025-03-31,2025-02-02 02:00:16.539+00
1421,recurring,64,FINISHED,2025-03-31,2025-02-02 02:00:16.329+00
10003,recurring,176,COMPLETED,2026-02-02,2026-01-22 18:50:48.116+00
2376,recurring,47,COMPLETED,2025-04-01,2025-02-02 02:00:18.035+00
2580,recurring,130,FINISHED,2025-04-01,2025-02-02 02:00:18.461+00
2801,recurring,24,FINISHED,2025-04-03,2025-02-02 02:00:20.565+00
2412,recurring,168,FINISHED,2025-04-04,2025-02-02 02:00:18.141+00
66,recurring,85,FINISHED,2025-02-02,2024-12-08 02:00:10.086+00
1788,recurring,40,FINISHED,2025-02-11,2025-01-06 02:00:17.813+00
1668,recurring,283,FINISHED,2025-02-11,2025-02-04 15:43:19.506+00
5703,ad-hoc,7,FINISHED,2025-05-22,2025-05-22 16:27:27.693+00
928,ad-hoc,0,FINISHED,2025-02-17,2025-02-13 12:09:34.922+00
434,ad-hoc,45,COMPLETED,2025-02-14,2025-02-13 23:30:41.461+00
8269,recurring,113,COMPLETED,2026-02-27,2025-12-28 02:00:37.227+00
3116,recurring,93,FINISHED,2025-04-01,2025-02-20 02:00:15.179+00
283,recurring,0,FINISHED,2025-02-19,2024-12-22 02:00:15.517+00
4083,recurring,109,FINISHED,2026-04-29,2026-04-14 20:52:10.852+00
2584,recurring,27,FINISHED,2025-02-20,2025-01-09 17:42:53.309+00
9805,recurring,785,FINISHED,2026-02-12,2026-02-03 10:43:06.389+00
164,recurring,0,FINISHED,2025-02-24,2025-02-23 18:28:18.866+00
445,recurring,159,FINISHED,2025-02-24,2024-12-29 02:00:29.641+00
124,recurring,145,COMPLETED,2025-02-26,2025-02-23 18:01:03.501+00
2214,ad-hoc,96,COMPLETED,2025-02-21,2025-02-20 23:15:51.079+00
1111,ad-hoc,27,FINISHED,2025-03-03,2025-03-03 15:19:08.999+00
8,recurring,129,FINISHED,2025-02-02,2024-12-08 02:00:32.775+00
8,recurring,171,FINISHED,2025-02-02,2024-12-08 02:00:32.766+00
399,recurring,520,FINISHED,2025-02-11,2024-12-15 02:00:19.872+00
2485,recurring,81,FINISHED,2025-02-12,2025-02-03 16:49:58.102+00
116,recurring,319,FINISHED,2025-02-02,2024-12-08 02:00:12.164+00
2753,ad-hoc,52,COMPLETED,2025-03-07,2025-03-03 23:24:08.618+00
9376,recurring,0,COMPLETED,2026-04-29,2026-04-08 15:54:45.518+00
1633,ad-hoc,350,FINISHED,2025-02-02,2025-01-28 15:23:22.602+00
73,recurring,419,FINISHED,2025-02-02,2024-12-08 02:00:12.352+00
551,ad-hoc,83,COMPLETED,2025-02-14,2025-02-13 23:31:02.726+00
466,recurring,191,COMPLETED,2025-02-13,2024-12-20 18:27:45.376+00
470,ad-hoc,64,COMPLETED,2025-02-14,2025-02-13 23:30:52.997+00
9938,ad-hoc,25,FINISHED,2026-03-24,2026-03-22 12:38:00.526+00
9805,recurring,785,FINISHED,2026-02-05,2026-02-03 10:43:35.289+00
316,recurring,39,FINISHED,2025-02-17,2025-01-26 16:05:40.444+00
9805,recurring,785,FINISHED,2026-02-19,2026-02-03 10:43:18.432+00
599,recurring,316,FINISHED,2026-02-22,2026-02-19 14:53:24.769+00
2693,ad-hoc,27,FINISHED,2025-02-21,2025-02-20 03:14:03.219+00
2444,recurring,287,FINISHED,2025-02-02,2025-01-05 11:25:07+00
10054,ad-hoc,55,FINISHED,2026-01-23,2026-01-22 19:09:38.533+00
9376,ad-hoc,6,FINISHED,2026-02-04,2026-02-03 10:46:35.553+00
2476,recurring,271,COMPLETED,2025-02-04,2025-02-02 08:14:56.8+00
288,recurring,393,FINISHED,2025-02-06,2025-02-02 08:15:02.426+00
280,recurring,365,FINISHED,2025-02-18,2025-02-11 19:39:11.999+00
2448,recurring,62,FINISHED,2025-02-19,2025-02-19 12:19:20.775+00
396,recurring,223,FINISHED,2025-02-20,2024-12-22 02:00:19.891+00
439,ad-hoc,27,FINISHED,2025-02-21,2025-02-20 17:11:47.629+00
3102,recurring,93,FINISHED,2025-02-21,2025-02-18 16:31:22.815+00
1963,ad-hoc,27,COMPLETED,2025-02-21,2025-02-21 01:10:55.232+00
2047,ad-hoc,227,COMPLETED,2025-01-28,2025-01-23 21:18:21.137+00
2700,recurring,159,FINISHED,2025-02-27,2025-02-17 22:25:39.603+00
15,ad-hoc,232,COMPLETED,2025-02-19,2025-02-17 10:56:14.534+00
5730,recurring,506,FINISHED,2026-02-22,2026-02-19 14:54:30.884+00
8534,recurring,171,FINISHED,2026-03-18,2026-03-17 00:39:00.429+00
435,ad-hoc,239,FINISHED,2025-02-14,2025-02-11 20:32:31.883+00
340,recurring,245,FINISHED,2025-02-18,2025-02-11 19:40:06.271+00
550,recurring,529,FINISHED,2025-02-20,2024-12-22 02:00:28.519+00
2986,recurring,79,FINISHED,2025-02-25,2025-02-18 16:36:35.659+00
2053,recurring,366,FINISHED,2025-02-02,2025-01-02 02:00:13.524+00
434,ad-hoc,11,COMPLETED,2025-02-21,2025-02-21 17:08:50.92+00
9046,recurring,81,FINISHED,2026-02-22,2026-02-19 14:54:47.041+00
81,recurring,306,COMPLETED,2025-02-02,2025-01-01 15:59:54.238+00
7317,recurring,38,FINISHED,2026-03-19,2026-03-17 00:43:57.689+00
230,recurring,94,FINISHED,2025-02-14,2025-02-12 15:43:00.019+00
6366,ad-hoc,124,FINISHED,2026-03-24,2026-03-13 18:14:39.888+00
239,recurring,520,FINISHED,2025-02-18,2025-02-11 19:40:14.658+00
253,recurring,209,FINISHED,2025-02-19,2025-02-11 19:39:42.651+00
1278,recurring,373,FINISHED,2025-02-19,2025-02-17 10:56:20.882+00
1017,ad-hoc,53,COMPLETED,2025-02-19,2025-02-19 12:19:43.846+00
526,ad-hoc,26,FINISHED,2025-02-26,2025-02-21 02:06:38.655+00
919,recurring,101,FINISHED,2025-03-07,2025-03-07 16:45:23.136+00
5355,recurring,102,COMPLETED,2025-12-31,2025-12-31 02:22:53.055+00
1327,recurring,168,FINISHED,2025-02-12,2025-01-10 17:03:53.087+00
3530,ad-hoc,110,COMPLETED,2025-04-07,2025-04-02 12:35:32.75+00
1002,recurring,101,FINISHED,2025-02-13,2024-12-15 02:00:36.723+00
1278,recurring,39,FINISHED,2025-02-19,2025-02-17 10:56:32.157+00
1176,recurring,101,FINISHED,2025-02-13,2025-02-10 20:35:30.942+00
10013,ad-hoc,34,FINISHED,2026-02-03,2026-02-03 12:15:01.85+00
696,recurring,52,FINISHED,2025-02-14,2024-12-15 02:00:13.566+00
560,recurring,93,FINISHED,2025-02-14,2024-12-15 02:00:32.442+00
589,ad-hoc,78,FINISHED,2026-02-27,2026-02-13 14:20:52.697+00
2553,recurring,445,FINISHED,2026-02-22,2026-02-19 14:56:30.63+00
66,recurring,78,FINISHED,2025-02-20,2024-12-22 02:00:08.899+00
1978,recurring,0,FINISHED,2025-02-21,2025-02-12 02:00:16.304+00
164,recurring,508,FINISHED,2025-02-24,2025-02-23 18:29:30.713+00
2810,recurring,159,FINISHED,2025-02-24,2025-02-19 21:32:32.121+00
7670,recurring,407,COMPLETED,2026-02-22,2026-02-19 14:57:24.773+00
329,recurring,507,FINISHED,2026-05-03,2026-03-08 02:00:19.85+00
294,recurring,283,FINISHED,2026-05-06,2026-03-08 02:00:19.792+00
599,ad-hoc,135,FINISHED,2025-04-02,2025-03-27 16:18:21.635+00
521,recurring,0,FINISHED,2025-02-11,2025-02-02 13:25:26.558+00
1234,recurring,389,FINISHED,2025-04-03,2025-02-02 13:37:41.731+00
936,recurring,101,FINISHED,2025-02-13,2024-12-15 02:00:37.298+00
2986,recurring,79,FINISHED,2025-04-08,2025-02-18 16:36:56.988+00
11294,ad-hoc,34,COMPLETED,2026-03-24,2026-03-24 13:13:44.997+00
8057,recurring,152,FINISHED,2026-05-26,2026-05-26 12:37:07.505+00
1190,ad-hoc,14,FINISHED,2025-02-14,2025-02-13 00:07:45.835+00
9982,recurring,121,COMPLETED,2026-05-04,2026-03-08 02:00:20.514+00
1554,recurring,27,COMPLETED,2024-12-09,2024-11-11 02:00:27.96+00
1554,recurring,92,COMPLETED,2024-10-28,2024-09-30 02:00:36.666+00
1017,ad-hoc,66,COMPLETED,2025-02-19,2025-02-19 12:20:35.801+00
9498,recurring,185,FINISHED,2026-06-11,2026-04-12 02:00:45.44+00
9314,recurring,210,FINISHED,2026-06-11,2026-04-12 02:00:45.493+00
1469,ad-hoc,159,FINISHED,2025-03-07,2025-03-03 23:47:23.426+00
684,ad-hoc,101,FINISHED,2025-05-22,2025-05-22 03:25:19.16+00
164,recurring,0,FINISHED,2025-02-10,2025-02-02 13:46:40.546+00
2896,recurring,21,FINISHED,2025-04-03,2025-03-19 22:44:49.847+00
164,recurring,508,FINISHED,2025-02-10,2025-02-02 13:46:43.065+00
9831,recurring,28,COMPLETED,2026-02-19,2026-02-02 17:31:49.665+00
2313,recurring,184,FINISHED,2026-03-24,2026-01-25 02:00:22.767+00
1059,recurring,136,FINISHED,2026-06-04,2026-05-29 17:23:56.571+00
164,recurring,0,FINISHED,2025-02-03,2025-02-02 13:46:34.313+00
1040,recurring,279,FINISHED,2025-02-04,2025-02-02 13:42:17.726+00
328,recurring,130,FINISHED,2025-03-03,2025-01-05 15:07:30.403+00
553,recurring,604,COMPLETED,2025-03-13,2025-02-02 14:40:25.202+00
943,recurring,111,FINISHED,2026-02-19,2026-02-08 14:31:43.992+00
1554,recurring,27,COMPLETED,2024-11-18,2024-10-21 02:00:18.63+00
2896,recurring,21,FINISHED,2025-04-17,2025-03-19 22:44:49.875+00
1051,recurring,0,FINISHED,2025-03-13,2025-02-12 16:24:57.994+00
1040,recurring,346,FINISHED,2026-05-05,2026-03-08 02:00:23.79+00
9906,recurring,118,FINISHED,2026-03-11,2026-02-27 22:27:03.703+00
84,recurring,298,COMPLETED,2025-02-05,2025-02-02 14:39:40.969+00
1150,recurring,513,FINISHED,2026-05-06,2026-03-08 02:00:25.593+00
2063,recurring,116,FINISHED,2026-05-07,2026-03-08 02:00:26.104+00
470,ad-hoc,33,FINISHED,2025-06-30,2025-06-30 11:26:55.908+00
7866,recurring,113,FINISHED,2026-01-22,2026-01-07 18:40:59.621+00
2600,ad-hoc,294,COMPLETED,2025-02-03,2025-02-02 14:46:47.077+00
1190,ad-hoc,92,FINISHED,2026-06-24,2026-06-20 16:48:19.599+00
2938,recurring,83.5,COMPLETED,2026-02-16,2026-02-03 12:58:24.997+00
15,ad-hoc,135,FINISHED,2025-02-13,2025-02-11 20:15:12.559+00
10649,ad-hoc,83,FINISHED,2026-02-19,2026-02-19 15:25:25.868+00
306,ad-hoc,74,FINISHED,2026-03-02,2026-02-28 00:12:09.31+00
779,recurring,47,FINISHED,2025-02-14,2025-02-12 17:01:48.389+00
9377,recurring,127,FINISHED,2026-05-28,2026-03-29 02:00:40.166+00
11108,recurring,0,FINISHED,2026-06-22,2026-05-01 02:00:36.146+00
594,recurring,84,FINISHED,2025-03-04,2025-02-17 22:31:27.209+00
2697,recurring,581,FINISHED,2025-02-03,2025-02-02 15:14:40.245+00
1572,recurring,49,COMPLETED,2024-12-09,2024-11-11 02:00:28.008+00
972,ad-hoc,8,FINISHED,2025-03-07,2025-03-03 23:54:12.629+00
1033,recurring,0,COMPLETED,2024-11-05,2024-10-14 02:00:19.68+00
1040,recurring,279,FINISHED,2025-04-01,2025-02-03 02:00:12.659+00
1234,recurring,0,FINISHED,2025-03-12,2025-02-03 02:00:12.778+00
10649,ad-hoc,109,FINISHED,2026-02-19,2026-02-19 15:26:27.091+00
1234,recurring,0,FINISHED,2025-04-03,2025-02-03 02:00:12.805+00
1421,recurring,104,FINISHED,2026-02-16,2026-02-03 12:58:33.774+00
4869,ad-hoc,16,COMPLETED,2025-04-03,2025-04-02 21:04:24.755+00
399,recurring,609,FINISHED,2026-04-28,2026-04-28 04:46:24.228+00
164,recurring,0,FINISHED,2025-03-24,2025-02-03 02:00:08.15+00
521,recurring,0,FINISHED,2025-03-25,2025-02-03 02:00:12.012+00
3540,ad-hoc,112,COMPLETED,2026-04-09,2026-04-09 12:38:33.46+00
1190,ad-hoc,27,FINISHED,2025-02-06,2025-02-03 00:23:43.475+00
492,recurring,93,FINISHED,2025-05-05,2025-04-29 16:57:57.393+00
1447,recurring,101,FINISHED,2025-02-12,2024-12-15 02:00:40.378+00
10649,ad-hoc,83,FINISHED,2026-02-19,2026-02-19 15:27:32.288+00
2664,ad-hoc,14,FINISHED,2026-02-03,2026-02-03 12:59:16.929+00
1516,recurring,373,COMPLETED,2025-01-05,2025-01-04 20:08:06.17+00
2097,recurring,310,FINISHED,2025-02-03,2024-12-08 02:00:44.588+00
7860,recurring,154,FINISHED,2026-04-28,2026-03-30 15:18:59.509+00
2745,recurring,359,FINISHED,2025-02-03,2025-02-02 14:57:40.908+00
2715,recurring,465,FINISHED,2026-05-05,2026-03-08 02:00:29.212+00
2745,recurring,0,FINISHED,2025-02-03,2025-02-02 14:58:37.106+00
374,recurring,452,FINISHED,2025-02-04,2025-02-03 09:57:06.016+00
239,recurring,548,FINISHED,2025-02-04,2025-02-03 09:57:28.858+00
239,recurring,0,FINISHED,2025-02-04,2025-02-03 09:57:43.511+00
2632,recurring,159,COMPLETED,2025-12-23,2025-10-26 02:00:28.163+00
2382,recurring,113,COMPLETED,2026-01-22,2025-11-23 02:00:25.638+00
788,recurring,185,FINISHED,2026-04-28,2026-03-01 02:00:42.772+00
2043,ad-hoc,167,COMPLETED,2026-04-09,2026-03-29 03:44:06.166+00
1150,recurring,467,FINISHED,2025-02-03,2025-01-05 17:14:13.633+00
434,ad-hoc,4,COMPLETED,2025-02-03,2025-02-03 12:33:19.592+00
434,ad-hoc,27,COMPLETED,2025-02-03,2025-02-03 12:33:10.469+00
2328,ad-hoc,215,FINISHED,2025-02-05,2025-02-03 10:36:50.18+00
1278,recurring,373,FINISHED,2025-02-05,2025-02-03 10:36:58.053+00
1278,recurring,39,FINISHED,2025-02-05,2025-02-03 10:37:03.732+00
190,recurring,0,FINISHED,2025-02-05,2025-02-03 10:37:12.812+00
190,recurring,319,FINISHED,2025-02-05,2025-02-03 10:37:07.802+00
1078,ad-hoc,27,FINISHED,2025-06-02,2025-06-02 16:15:20.34+00
122,recurring,205,FINISHED,2025-03-31,2025-02-02 02:00:09.422+00
10649,ad-hoc,109,FINISHED,2026-02-19,2026-02-19 15:29:00.302+00
6719,ad-hoc,0,COMPLETED,2026-04-07,2026-03-17 01:29:30.861+00
122,recurring,205,FINISHED,2025-03-03,2025-01-27 02:00:09.375+00
201,recurring,78,FINISHED,2025-02-05,2025-02-03 12:52:24.113+00
201,recurring,0,FINISHED,2025-02-05,2025-02-03 12:52:32.366+00
201,recurring,78,FINISHED,2025-02-05,2025-02-03 12:52:20.554+00
201,recurring,0,FINISHED,2025-02-05,2025-02-03 12:52:28.611+00
1651,recurring,0,FINISHED,2025-02-06,2025-02-03 12:47:31.552+00
972,ad-hoc,12,FINISHED,2025-03-07,2025-03-03 23:53:26.2+00
122,ad-hoc,70,FINISHED,2025-02-03,2025-02-03 12:33:27.237+00
489,recurring,27,COMPLETED,2025-02-03,2024-12-08 02:00:30.975+00
164,recurring,508,FINISHED,2025-02-03,2024-12-08 02:00:12.692+00
1807,recurring,27,FINISHED,2025-02-03,2024-12-29 02:00:37.09+00
727,recurring,101,FINISHED,2025-02-03,2024-12-08 02:00:10.265+00
1790,recurring,23,COMPLETED,2025-02-03,2025-01-31 13:56:04.759+00
489,recurring,18,COMPLETED,2024-06-24,2024-05-27 02:00:13.624+00
489,recurring,18,COMPLETED,2024-07-22,2024-06-24 02:00:15.207+00
489,recurring,18,COMPLETED,2024-09-16,2024-09-12 14:42:30.176+00
489,recurring,18,COMPLETED,2024-10-14,2024-09-16 02:00:24.372+00
489,recurring,18,COMPLETED,2024-12-09,2024-11-11 02:00:24.602+00
661,recurring,88,FINISHED,2025-02-03,2024-12-08 02:00:32.922+00
1421,recurring,64,FINISHED,2025-02-03,2025-01-02 18:06:49.643+00
901,recurring,59,COMPLETED,2025-02-03,2025-02-03 02:47:33.678+00
1800,recurring,99,FINISHED,2025-02-03,2025-01-27 16:57:16.186+00
2514,recurring,165,COMPLETED,2025-02-03,2024-12-08 02:00:49.968+00
397,recurring,159,FINISHED,2025-02-05,2025-02-03 13:48:40.662+00
6766,ad-hoc,14,COMPLETED,2025-07-29,2025-07-29 18:22:53.87+00
2214,recurring,101,COMPLETED,2025-02-05,2025-02-03 21:54:40.022+00
2792,recurring,35,FINISHED,2025-03-06,2025-02-03 17:21:22.449+00
2797,ad-hoc,36,FINISHED,2025-04-23,2025-04-21 11:29:34.803+00
100,ad-hoc,46,COMPLETED,2025-03-17,2025-03-17 15:52:06.345+00
486,recurring,101,FINISHED,2025-03-05,2025-02-03 21:54:43.577+00
2316,ad-hoc,17,FINISHED,2025-03-07,2025-03-06 15:14:53.143+00
2931,ad-hoc,39,FINISHED,2025-02-04,2025-02-02 08:40:35.384+00
471,ad-hoc,39,FINISHED,2025-02-04,2025-02-03 19:04:12.032+00
2710,recurring,159,FINISHED,2025-02-05,2025-02-03 21:57:44.475+00
2792,recurring,35,FINISHED,2025-02-06,2025-02-03 17:21:22.438+00
2986,recurring,79,FINISHED,2025-02-11,2025-02-04 10:43:35.324+00
6812,ad-hoc,31,COMPLETED,2026-02-19,2026-02-19 14:50:47.326+00
1930,recurring,107,FINISHED,2025-02-21,2025-02-14 16:52:30.125+00
1753,recurring,101,FINISHED,2025-03-18,2025-02-03 22:26:53.686+00
2931,ad-hoc,171,FINISHED,2025-02-04,2025-02-02 08:40:23.317+00
11291,recurring,118,COMPLETED,2026-06-24,2026-06-23 23:18:26.527+00
1485,recurring,289,COMPLETED,2025-02-04,2024-12-08 02:00:42.526+00
35,recurring,275,FINISHED,2025-02-04,2025-02-03 12:43:13.938+00
115,ad-hoc,181,FINISHED,2025-02-04,2025-02-03 18:26:10.9+00
387,recurring,278,FINISHED,2025-02-04,2024-12-08 02:00:22.541+00
230,ad-hoc,111,FINISHED,2025-02-04,2025-02-04 10:06:20.768+00
15,ad-hoc,39,FINISHED,2025-02-04,2025-02-04 11:31:59.676+00
2399,ad-hoc,130,FINISHED,2025-02-07,2025-02-03 22:25:01+00
10619,ad-hoc,66,FINISHED,2026-02-19,2026-02-17 16:56:42.646+00
8296,recurring,28,COMPLETED,2025-10-30,2025-09-27 01:53:26.002+00
2476,recurring,369,FINISHED,2026-04-28,2026-03-01 02:00:28.505+00
73,recurring,419,FINISHED,2025-03-09,2025-02-04 12:59:02.024+00
1731,recurring,167,COMPLETED,2026-05-05,2026-03-08 02:00:38.188+00
1668,recurring,283,COMPLETED,2025-02-25,2025-02-04 15:43:19.516+00
7899,recurring,176,FINISHED,2026-05-06,2026-03-08 02:00:38.126+00
594,recurring,84,FINISHED,2025-02-04,2024-12-08 02:00:18.14+00
1410,ad-hoc,316,FINISHED,2025-02-04,2025-02-03 17:40:00.429+00
1788,recurring,40,FINISHED,2025-02-04,2025-02-03 09:39:56.076+00
2599,recurring,110,FINISHED,2025-02-04,2024-12-08 02:00:50.124+00
2313,recurring,103,FINISHED,2025-02-04,2024-12-08 02:00:44.73+00
434,ad-hoc,4,COMPLETED,2025-02-04,2025-02-04 11:49:45.398+00
434,ad-hoc,11,COMPLETED,2025-02-04,2025-02-04 16:56:48.583+00
526,ad-hoc,21,FINISHED,2025-02-04,2025-02-04 17:31:24.592+00
3040,ad-hoc,16,FINISHED,2025-02-04,2025-01-30 15:29:23.868+00
1243,recurring,117,FINISHED,2025-02-04,2024-12-08 02:00:36.119+00
928,ad-hoc,359,COMPLETED,2025-02-04,2025-02-04 13:27:57.064+00
1246,ad-hoc,0,FINISHED,2025-02-05,2025-02-04 17:55:42.822+00
882,recurring,101,FINISHED,2025-03-07,2025-03-07 16:45:09.376+00
1190,ad-hoc,52,COMPLETED,2024-12-13,2024-12-11 22:47:26.122+00
3020,ad-hoc,67,COMPLETED,2025-02-04,2025-01-29 16:01:29.444+00
7760,recurring,168,FINISHED,2025-09-29,2025-09-09 21:52:09.923+00
3072,ad-hoc,26,COMPLETED,2025-02-10,2025-02-04 20:31:07.048+00
5369,recurring,113,COMPLETED,2025-12-31,2025-12-31 02:23:36.259+00
3072,recurring,109,COMPLETED,2025-02-10,2025-02-04 20:29:07.948+00
3053,ad-hoc,51,COMPLETED,2025-12-04,2025-12-03 22:34:04.163+00
2316,ad-hoc,27,FINISHED,2025-02-04,2025-02-03 14:39:30.729+00
1965,recurring,152,FINISHED,2025-02-05,2025-02-04 19:29:15.337+00
3067,recurring,61,COMPLETED,2025-03-07,2025-02-05 19:25:20.069+00
2372,recurring,322,FINISHED,2025-02-05,2024-12-08 02:00:48.647+00
733,recurring,0,FINISHED,2025-02-10,2025-02-05 10:49:33.016+00
5338,ad-hoc,168,COMPLETED,2025-06-25,2025-06-24 19:45:57.599+00
733,recurring,371.65,FINISHED,2025-02-10,2025-02-05 10:49:39.9+00
3053,ad-hoc,51,COMPLETED,2025-09-12,2025-09-12 15:44:23.405+00
928,ad-hoc,0,COMPLETED,2024-04-11,2024-04-08 15:33:07.155+00
9980,ad-hoc,83,COMPLETED,2026-01-23,2026-01-22 23:03:42.161+00
2664,ad-hoc,0,COMPLETED,2026-03-24,2026-03-05 15:38:12.867+00
920,recurring,356,COMPLETED,2025-02-05,2025-02-02 14:01:59.862+00
115,ad-hoc,215,FINISHED,2025-02-05,2025-02-05 09:23:53.59+00
335,recurring,39,FINISHED,2025-02-05,2025-01-05 11:33:02.714+00
396,ad-hoc,41,FINISHED,2025-02-06,2025-02-05 09:26:58.548+00
501,ad-hoc,464,FINISHED,2025-02-06,2025-02-05 11:23:01.957+00
1234,recurring,398,FINISHED,2025-02-06,2025-02-05 09:27:06.757+00
463,recurring,549,FINISHED,2025-02-06,2025-02-05 11:10:43.051+00
599,ad-hoc,135,FINISHED,2025-02-06,2025-02-05 11:11:49.695+00
2271,recurring,101,COMPLETED,2026-05-06,2026-03-08 02:00:39.647+00
1190,ad-hoc,14,COMPLETED,2026-02-03,2026-02-03 13:33:29.468+00
5522,recurring,478,FINISHED,2026-05-04,2026-03-08 02:00:39.738+00
340,recurring,245,FINISHED,2025-02-05,2025-02-03 12:51:03.351+00
9831,recurring,0,COMPLETED,2026-03-25,2026-03-21 15:08:42.142+00
283,recurring,626,FINISHED,2025-02-05,2024-12-08 02:00:20.248+00
2147,recurring,343,FINISHED,2025-02-05,2025-02-03 11:33:03.897+00
434,ad-hoc,11,FINISHED,2025-02-05,2025-02-05 14:06:29.211+00
1111,recurring,27,FINISHED,2025-02-05,2025-02-05 15:01:17.393+00
2124,ad-hoc,27,FINISHED,2025-02-05,2025-02-05 13:58:11.972+00
1447,recurring,101,FINISHED,2025-02-05,2025-02-05 14:06:41.91+00
2352,recurring,99,FINISHED,2025-02-05,2025-02-05 14:07:49.906+00
429,recurring,172,FINISHED,2025-02-05,2025-02-05 14:07:00.131+00
434,ad-hoc,2,COMPLETED,2025-02-05,2025-02-05 14:06:18.971+00
610,recurring,39,FINISHED,2025-02-06,2025-02-05 15:32:31.937+00
434,ad-hoc,0,COMPLETED,2025-02-05,2025-02-05 13:36:22.665+00
788,recurring,182,FINISHED,2025-02-06,2024-12-08 02:00:14.709+00
2269,recurring,432,FINISHED,2025-02-10,2025-02-05 15:41:09.396+00
2169,recurring,56,FINISHED,2025-03-06,2025-02-05 17:02:53.107+00
1078,ad-hoc,27,FINISHED,2025-02-11,2025-02-05 17:19:47.997+00
10202,recurring,179,COMPLETED,2026-02-27,2026-01-22 23:19:08.299+00
1142,recurring,101,FINISHED,2025-02-12,2025-02-05 17:07:12.363+00
1142,recurring,101,FINISHED,2025-03-12,2025-02-05 17:07:12.283+00
2786,recurring,101,FINISHED,2025-02-14,2025-02-05 18:02:44.799+00
2265,recurring,88,FINISHED,2025-03-20,2025-02-05 17:03:11.566+00
1190,ad-hoc,27,FINISHED,2025-02-05,2025-02-04 19:37:38.399+00
2265,recurring,88,FINISHED,2025-02-20,2025-02-05 17:03:11.612+00
2901,recurring,123,FINISHED,2025-02-05,2025-02-04 20:21:08.794+00
2710,ad-hoc,0,FINISHED,2025-02-05,2025-02-05 16:26:25.236+00
610,recurring,525,FINISHED,2025-02-06,2025-02-05 15:32:35.944+00
1124,recurring,27,FINISHED,2025-02-25,2025-02-05 16:22:14.027+00
2169,recurring,56,FINISHED,2025-02-06,2025-02-05 17:02:53.05+00
452,recurring,38,FINISHED,2025-02-07,2025-02-05 16:58:46.176+00
429,recurring,14,FINISHED,2025-02-07,2025-02-05 17:06:45.53+00
