ApartmentId,OldStatus,NewStatus,CreatedAt
2129,LEAD,FREEMIUM,2025-04-28 13:36:44.147+00
2130,LEAD,FREEMIUM,2025-04-28 13:36:48.007+00
2117,LEAD,FREEMIUM,2025-04-28 13:36:52.032+00
2134,LEAD,FREEMIUM,2025-04-28 13:36:56.016+00
2135,LEAD,FREEMIUM,2025-04-28 13:37:00.81+00
2137,LEAD,FREEMIUM,2025-04-28 13:37:04.901+00
2142,LEAD,FREEMIUM,2025-04-28 13:37:08.925+00
2149,LEAD,FREEMIUM,2025-04-28 13:37:12.947+00
2151,LEAD,FREEMIUM,2025-04-28 13:37:17.159+00
2153,LEAD,FREEMIUM,2025-04-28 13:37:21.128+00
2154,LEAD,FREEMIUM,2025-04-28 13:37:24.941+00
2145,LEAD,FREEMIUM,2025-04-28 13:37:28.949+00
2144,LEAD,FREEMIUM,2025-04-28 13:37:32.757+00
2156,LEAD,FREEMIUM,2025-04-28 13:37:36.701+00
2157,LEAD,FREEMIUM,2025-04-28 13:37:40.58+00
2158,LEAD,FREEMIUM,2025-04-28 13:37:44.587+00
2165,LEAD,FREEMIUM,2025-04-28 13:37:48.501+00
3937,RECURRING_SUBSCRIPTION,WARM_LEAD,2025-04-28 13:37:52.249+00
2150,LEAD,FREEMIUM,2025-04-28 13:37:52.562+00
2172,LEAD,FREEMIUM,2025-04-28 13:37:56.615+00
2176,LEAD,FREEMIUM,2025-04-28 13:38:00.739+00
2189,LEAD,FREEMIUM,2025-04-28 13:38:04.75+00
2190,LEAD,FREEMIUM,2025-04-28 13:38:08.777+00
2177,LEAD,FREEMIUM,2025-04-28 13:38:16.397+00
2185,LEAD,FREEMIUM,2025-04-28 13:38:24.543+00
2202,LEAD,FREEMIUM,2025-04-28 13:38:28.644+00
2223,LEAD,FREEMIUM,2025-04-28 13:38:32.508+00
2242,LEAD,FREEMIUM,2025-04-28 13:38:36.35+00
2258,LEAD,FREEMIUM,2025-04-28 13:38:43.92+00
2266,LEAD,FREEMIUM,2025-04-28 13:38:48.075+00
2270,LEAD,FREEMIUM,2025-04-28 13:38:51.926+00
3887,LEAD,FREEMIUM,2025-04-28 13:39:00.033+00
2349,LEAD,FREEMIUM,2025-04-28 13:39:03.913+00
2351,LEAD,FREEMIUM,2025-04-28 13:39:07.995+00
2353,LEAD,FREEMIUM,2025-04-28 13:39:12.131+00
2356,LEAD,FREEMIUM,2025-04-28 13:39:16.359+00
2359,LEAD,FREEMIUM,2025-04-28 13:39:20.462+00
2280,LEAD,FREEMIUM,2025-04-28 13:39:26.682+00
2364,LEAD,FREEMIUM,2025-04-28 13:39:31.51+00
2365,LEAD,FREEMIUM,2025-04-28 13:39:35.297+00
2319,LEAD,FREEMIUM,2025-04-28 13:39:39.55+00
2368,LEAD,FREEMIUM,2025-04-28 13:39:44.182+00
2379,LEAD,FREEMIUM,2025-04-28 13:39:49.306+00
2385,LEAD,FREEMIUM,2025-04-28 13:39:58.541+00
2388,LEAD,FREEMIUM,2025-04-28 13:40:07.394+00
2371,LEAD,FREEMIUM,2025-04-28 13:40:11.383+00
2398,LEAD,FREEMIUM,2025-04-28 13:40:19.835+00
2404,LEAD,FREEMIUM,2025-04-28 13:40:30.031+00
2405,LEAD,FREEMIUM,2025-04-28 13:40:34.003+00
2390,LEAD,FREEMIUM,2025-04-28 13:40:37.786+00
2408,LEAD,FREEMIUM,2025-04-28 13:40:42.537+00
2409,LEAD,FREEMIUM,2025-04-28 13:40:51.114+00
2415,LEAD,FREEMIUM,2025-04-28 13:40:58.774+00
2417,LEAD,FREEMIUM,2025-04-28 13:41:02.815+00
2419,LEAD,FREEMIUM,2025-04-28 13:41:08.69+00
2421,LEAD,FREEMIUM,2025-04-28 13:41:13.024+00
2395,LEAD,FREEMIUM,2025-04-28 13:41:16.933+00
2391,LEAD,FREEMIUM,2025-04-28 13:41:20.731+00
2440,LEAD,FREEMIUM,2025-04-28 13:41:25.069+00
2441,LEAD,FREEMIUM,2025-04-28 13:41:29.506+00
2443,LEAD,FREEMIUM,2025-04-28 13:41:33.41+00
2446,LEAD,FREEMIUM,2025-04-28 13:41:38.035+00
1890,COLD_LEAD,FREEMIUM,2025-04-28 13:41:41.931+00
2450,LEAD,FREEMIUM,2025-04-28 13:41:46.57+00
1815,LEAD,FREEMIUM,2025-04-28 13:41:50.513+00
2461,LEAD,FREEMIUM,2025-04-28 13:41:54.885+00
2462,LEAD,FREEMIUM,2025-04-28 13:41:59.435+00
2463,LEAD,FREEMIUM,2025-04-28 13:42:03.415+00
95,COLD_LEAD,FREEMIUM,2025-04-28 13:42:11.039+00
2471,LEAD,FREEMIUM,2025-04-28 13:42:19.271+00
2191,LEAD,FREEMIUM,2025-04-28 13:38:12.577+00
2188,LEAD,FREEMIUM,2025-04-28 13:38:20.303+00
5447,RECURRING_SUBSCRIPTION,WARM_LEAD,2025-04-28 13:38:31.109+00
2248,LEAD,FREEMIUM,2025-04-28 13:38:39.989+00
2274,LEAD,FREEMIUM,2025-04-28 13:38:56.012+00
2360,LEAD,FREEMIUM,2025-04-28 13:39:23.279+00
2381,LEAD,FREEMIUM,2025-04-28 13:39:54.07+00
2387,LEAD,FREEMIUM,2025-04-28 13:40:02.66+00
2389,LEAD,FREEMIUM,2025-04-28 13:40:15.802+00
2400,LEAD,FREEMIUM,2025-04-28 13:40:24.573+00
2411,LEAD,FREEMIUM,2025-04-28 13:40:47.079+00
2414,LEAD,FREEMIUM,2025-04-28 13:40:55.135+00
2434,LEAD,FREEMIUM,2025-04-28 13:42:07.779+00
2470,LEAD,FREEMIUM,2025-04-28 13:42:15.088+00
2497,LEAD,FREEMIUM,2025-04-28 13:42:35.526+00
2559,LEAD,FREEMIUM,2025-04-28 13:43:31.872+00
2564,LEAD,FREEMIUM,2025-04-28 13:43:43.478+00
2569,LEAD,FREEMIUM,2025-04-28 13:43:55.23+00
3960,WARM_LEAD,LEAD,2025-07-08 11:47:08.108+00
2800,LEAD,WARM_LEAD,2025-07-08 15:00:11.917+00
6526,WARM_LEAD,RECURRING_SUBSCRIPTION,2025-07-08 20:26:12.684+00
74,RECURRING_SUBSCRIPTION,ON_DEMAND_SUBSCRIPTION,2025-07-09 06:15:17.992+00
5734,RECURRING_SUBSCRIPTION,RECURRING_SUBSCRIPTION,2025-07-09 13:28:02.373+00
1447,RECURRING_SUBSCRIPTION,CHURN,2025-07-09 14:47:23.351+00
5578,LEAD,WARM_LEAD,2025-07-09 15:22:13.924+00
1892,WARM_LEAD,RECURRING_SUBSCRIPTION,2025-07-09 22:01:36.796+00
1520,LEAD,LEAD,2025-07-10 06:54:06.911+00
1833,RECURRING_SUBSCRIPTION,CHURN,2025-07-10 10:18:41.624+00
1089,RECURRING_SUBSCRIPTION,RECURRING_SUBSCRIPTION,2025-07-10 13:40:23.835+00
1089,RECURRING_SUBSCRIPTION,WARM_LEAD,2025-07-10 19:20:00.688+00
1892,RECURRING_SUBSCRIPTION,WARM_LEAD,2025-07-10 19:49:28.713+00
6231,RECURRING_SUBSCRIPTION,TRIAL,2025-07-11 10:47:15.927+00
2644,WARM_LEAD,RECURRING_SUBSCRIPTION,2025-07-11 14:40:38.853+00
1892,WARM_LEAD,RECURRING_SUBSCRIPTION,2025-07-11 19:19:21.994+00
1675,FREEMIUM,RECURRING_SUBSCRIPTION,2025-07-14 17:42:22.023+00
2040,FREEMIUM,RECURRING_SUBSCRIPTION,2025-07-14 20:51:31.592+00
2081,FREEMIUM,RECURRING_SUBSCRIPTION,2025-07-15 18:27:43.74+00
6603,WARM_LEAD,RECURRING_SUBSCRIPTION,2025-07-15 21:13:06.752+00
125,RECURRING_SUBSCRIPTION,CHURN,2025-07-16 07:58:19.486+00
2439,RECURRING_SUBSCRIPTION,RECURRING_SUBSCRIPTION,2025-07-16 08:29:24.429+00
2859,TRIAL,RECURRING_SUBSCRIPTION,2025-07-16 11:13:38.674+00
2423,FREEMIUM,RECURRING_SUBSCRIPTION,2025-07-16 17:02:11.066+00
6662,LEAD,WARM_LEAD,2025-07-17 11:56:07.878+00
5565,TRIAL,RECURRING_SUBSCRIPTION,2025-07-17 14:20:38.705+00
5565,RECURRING_SUBSCRIPTION,RECURRING_SUBSCRIPTION,2025-07-17 14:20:54.924+00
6397,WARM_LEAD,RECURRING_SUBSCRIPTION,2025-07-17 16:01:24.505+00
6609,WARM_LEAD,ON_DEMAND_SUBSCRIPTION,2025-07-17 19:55:16.525+00
6451,LEAD,WARM_LEAD,2025-07-17 20:15:53.004+00
6372,LEAD,WARM_LEAD,2025-07-17 20:27:47.79+00
6667,LEAD,WARM_LEAD,2025-07-17 20:36:49.983+00
5707,LEAD,WARM_LEAD,2025-07-17 20:40:32.678+00
6308,LEAD,WARM_LEAD,2025-07-17 20:45:08.604+00
5641,LEAD,WARM_LEAD,2025-07-17 20:49:16.76+00
6248,LEAD,WARM_LEAD,2025-07-17 20:53:15.085+00
5441,LEAD,WARM_LEAD,2025-07-17 20:57:23.426+00
6578,WARM_LEAD,RECURRING_SUBSCRIPTION,2025-07-17 22:35:14.47+00
2800,WARM_LEAD,RECURRING_SUBSCRIPTION,2025-07-18 10:56:51.201+00
2294,RECURRING_SUBSCRIPTION,RECURRING_SUBSCRIPTION,2025-07-18 17:55:44.412+00
6667,RECURRING_SUBSCRIPTION,WARM_LEAD,2025-07-18 18:19:18.889+00
6377,WARM_LEAD,RECURRING_SUBSCRIPTION,2025-07-18 20:06:21.36+00
6681,RECURRING_SUBSCRIPTION,WARM_LEAD,2025-07-18 20:46:11.208+00
5997,RECURRING_SUBSCRIPTION,RECURRING_SUBSCRIPTION,2025-07-18 21:07:36.458+00
2482,LEAD,FREEMIUM,2025-04-28 13:42:23.473+00
1721,LEAD,FREEMIUM,2025-04-28 13:42:27.145+00
2496,LEAD,FREEMIUM,2025-04-28 13:42:30.946+00
2498,LEAD,FREEMIUM,2025-04-28 13:42:39.392+00
2499,LEAD,FREEMIUM,2025-04-28 13:42:43.359+00
2501,LEAD,FREEMIUM,2025-04-28 13:42:47.536+00
2522,LEAD,FREEMIUM,2025-04-28 13:42:51.489+00
2525,LEAD,FREEMIUM,2025-04-28 13:42:55.681+00
2529,LEAD,FREEMIUM,2025-04-28 13:42:59.55+00
2530,LEAD,FREEMIUM,2025-04-28 13:43:03.581+00
2531,LEAD,FREEMIUM,2025-04-28 13:43:07.623+00
2538,LEAD,FREEMIUM,2025-04-28 13:43:12.206+00
2545,LEAD,FREEMIUM,2025-04-28 13:43:15.933+00
2546,LEAD,FREEMIUM,2025-04-28 13:43:19.709+00
2557,LEAD,FREEMIUM,2025-04-28 13:43:24.023+00
2558,LEAD,FREEMIUM,2025-04-28 13:43:27.99+00
2561,LEAD,FREEMIUM,2025-04-28 13:43:35.697+00
2562,LEAD,FREEMIUM,2025-04-28 13:43:39.507+00
2566,LEAD,FREEMIUM,2025-04-28 13:43:47.454+00
2567,LEAD,FREEMIUM,2025-04-28 13:43:51.298+00
2570,LEAD,FREEMIUM,2025-04-28 13:43:59.047+00
2571,LEAD,FREEMIUM,2025-04-28 13:44:03.015+00
2575,LEAD,FREEMIUM,2025-04-28 13:44:06.945+00
2576,LEAD,FREEMIUM,2025-04-28 13:44:10.937+00
2579,LEAD,FREEMIUM,2025-04-28 13:44:14.924+00
2587,LEAD,FREEMIUM,2025-04-28 13:44:18.835+00
2581,LEAD,FREEMIUM,2025-04-28 13:44:22.581+00
2582,LEAD,FREEMIUM,2025-04-28 13:44:26.382+00
2583,LEAD,FREEMIUM,2025-04-28 13:44:30.617+00
2565,LEAD,FREEMIUM,2025-04-28 13:44:34.683+00
2588,LEAD,FREEMIUM,2025-04-28 13:44:38.649+00
2572,LEAD,FREEMIUM,2025-04-28 13:44:42.65+00
2573,LEAD,FREEMIUM,2025-04-28 13:44:46.569+00
2574,LEAD,FREEMIUM,2025-04-28 13:44:50.239+00
2560,LEAD,FREEMIUM,2025-04-28 13:44:53.928+00
2555,LEAD,FREEMIUM,2025-04-28 13:44:57.838+00
2589,LEAD,FREEMIUM,2025-04-28 13:45:01.638+00
2590,LEAD,FREEMIUM,2025-04-28 13:45:05.599+00
2591,LEAD,FREEMIUM,2025-04-28 13:45:09.317+00
2592,LEAD,FREEMIUM,2025-04-28 13:45:13.24+00
2593,LEAD,FREEMIUM,2025-04-28 13:45:17.088+00
2601,LEAD,FREEMIUM,2025-04-28 13:45:20.995+00
2603,LEAD,FREEMIUM,2025-04-28 13:45:24.844+00
2610,LEAD,FREEMIUM,2025-04-28 13:45:28.745+00
2612,LEAD,FREEMIUM,2025-04-28 13:45:33.186+00
2613,LEAD,FREEMIUM,2025-04-28 13:45:37.163+00
2614,LEAD,FREEMIUM,2025-04-28 13:45:40.849+00
2623,LEAD,FREEMIUM,2025-04-28 13:45:44.83+00
2625,LEAD,FREEMIUM,2025-04-28 13:45:48.972+00
2627,LEAD,FREEMIUM,2025-04-28 13:45:52.628+00
1025,COLD_LEAD,FREEMIUM,2025-04-28 13:45:56.421+00
2628,LEAD,FREEMIUM,2025-04-28 13:46:00.494+00
2634,LEAD,FREEMIUM,2025-04-28 13:46:04.56+00
2636,LEAD,FREEMIUM,2025-04-28 13:46:09.01+00
2653,LEAD,FREEMIUM,2025-04-28 13:46:29.289+00
2671,LEAD,FREEMIUM,2025-04-28 13:47:00.685+00
2677,LEAD,FREEMIUM,2025-04-28 13:47:08.221+00
2678,LEAD,FREEMIUM,2025-04-28 13:47:16.116+00
2716,LEAD,FREEMIUM,2025-04-28 13:47:20.456+00
2696,LEAD,FREEMIUM,2025-04-28 13:47:32.421+00
3898,LEAD,FREEMIUM,2025-04-28 13:47:56.209+00
2778,LEAD,FREEMIUM,2025-04-28 13:48:27.495+00
2804,LEAD,FREEMIUM,2025-04-28 13:48:43.422+00
2823,LEAD,FREEMIUM,2025-04-28 13:49:18.345+00
2867,LEAD,FREEMIUM,2025-04-28 13:49:38.528+00
2919,LEAD,FREEMIUM,2025-04-28 13:49:50.105+00
2898,LEAD,FREEMIUM,2025-04-28 13:49:58.154+00
876,TRIAL,ON_DEMAND_SUBSCRIPTION,2025-07-08 12:36:42.432+00
2253,RECURRING_SUBSCRIPTION,CHURN,2025-07-08 15:06:24.858+00
4270,TRIAL,RECURRING_SUBSCRIPTION,2025-07-08 20:36:42.902+00
6527,CHURN,WARM_LEAD,2025-07-09 08:32:30.381+00
1089,FREEMIUM,RECURRING_SUBSCRIPTION,2025-07-09 14:19:05.649+00
1089,RECURRING_SUBSCRIPTION,WARM_LEAD,2025-07-09 14:51:33.549+00
5734,RECURRING_SUBSCRIPTION,RECURRING_SUBSCRIPTION,2025-07-09 15:24:54.597+00
3959,RECURRING_SUBSCRIPTION,TRIAL,2025-07-10 06:43:04.112+00
3569,WARM_LEAD,LEAD,2025-07-10 06:54:21.82+00
2678,RECURRING_SUBSCRIPTION,RECURRING_SUBSCRIPTION,2025-07-10 10:30:37.29+00
1089,RECURRING_SUBSCRIPTION,RECURRING_SUBSCRIPTION,2025-07-10 13:41:03.023+00
2363,RECURRING_SUBSCRIPTION,CHURN,2025-07-10 19:34:36.372+00
820,FREEMIUM,RECURRING_SUBSCRIPTION,2025-07-10 20:58:20.798+00
2809,RECURRING_SUBSCRIPTION,ON_DEMAND_SUBSCRIPTION,2025-07-11 10:48:41.957+00
2644,RECURRING_SUBSCRIPTION,RECURRING_SUBSCRIPTION,2025-07-11 14:43:08.49+00
1892,RECURRING_SUBSCRIPTION,RECURRING_SUBSCRIPTION,2025-07-11 19:19:38.993+00
1882,RECURRING_SUBSCRIPTION,CHURN,2025-07-14 20:31:44.039+00
6536,TRIAL,RECURRING_SUBSCRIPTION,2025-07-15 10:44:47.363+00
2081,RECURRING_SUBSCRIPTION,RECURRING_SUBSCRIPTION,2025-07-15 18:33:23.604+00
6603,RECURRING_SUBSCRIPTION,RECURRING_SUBSCRIPTION,2025-07-15 21:18:54.531+00
6455,LEAD,COLD_LEAD,2025-07-16 08:08:24.03+00
1520,LEAD,WARM_LEAD,2025-07-16 08:58:20.272+00
2859,RECURRING_SUBSCRIPTION,RECURRING_SUBSCRIPTION,2025-07-16 11:22:45.974+00
2423,RECURRING_SUBSCRIPTION,RECURRING_SUBSCRIPTION,2025-07-16 17:03:42.467+00
75,TRIAL,RECURRING_SUBSCRIPTION,2025-07-17 12:06:21.415+00
5565,RECURRING_SUBSCRIPTION,TRIAL,2025-07-17 14:37:25.941+00
6561,RECURRING_SUBSCRIPTION,RECURRING_SUBSCRIPTION,2025-07-17 17:18:26.828+00
6281,RECURRING_SUBSCRIPTION,CHURN,2025-07-17 20:07:41.369+00
6432,LEAD,WARM_LEAD,2025-07-17 20:20:22.428+00
6247,LEAD,WARM_LEAD,2025-07-17 20:28:39.937+00
6667,WARM_LEAD,RECURRING_SUBSCRIPTION,2025-07-17 20:37:21.848+00
5731,LEAD,WARM_LEAD,2025-07-17 20:41:15.098+00
6158,LEAD,WARM_LEAD,2025-07-17 20:45:50.487+00
6265,LEAD,WARM_LEAD,2025-07-17 20:50:19.203+00
5437,LEAD,WARM_LEAD,2025-07-17 20:53:59.227+00
5604,LEAD,WARM_LEAD,2025-07-17 20:58:13.255+00
6623,LEAD,WARM_LEAD,2025-07-17 22:59:41.729+00
5362,LEAD,WARM_LEAD,2025-07-18 15:35:11.538+00
5467,WARM_LEAD,RECURRING_SUBSCRIPTION,2025-07-18 17:57:01.385+00
6623,RECURRING_SUBSCRIPTION,WARM_LEAD,2025-07-18 18:20:16.673+00
5678,RECURRING_SUBSCRIPTION,RECURRING_SUBSCRIPTION,2025-07-18 20:12:49.731+00
5997,FREEMIUM,RECURRING_SUBSCRIPTION,2025-07-18 21:04:03.24+00
5997,RECURRING_SUBSCRIPTION,RECURRING_SUBSCRIPTION,2025-07-18 21:13:32.231+00
6583,WARM_LEAD,ON_DEMAND_SUBSCRIPTION,2025-07-18 21:57:12.671+00
6681,LEAD,WARM_LEAD,2025-07-19 02:05:56.754+00
6501,LEAD,COLD_LEAD,2025-07-20 05:07:40.697+00
6501,COLD_LEAD,COLD_LEAD,2025-07-20 05:07:43.366+00
2638,LEAD,FREEMIUM,2025-04-28 13:46:13.214+00
2639,LEAD,FREEMIUM,2025-04-28 13:46:17.41+00
2640,LEAD,FREEMIUM,2025-04-28 13:46:21.524+00
2652,LEAD,FREEMIUM,2025-04-28 13:46:25.372+00
2655,LEAD,FREEMIUM,2025-04-28 13:46:33.019+00
2656,LEAD,FREEMIUM,2025-04-28 13:46:36.922+00
2657,LEAD,FREEMIUM,2025-04-28 13:46:40.862+00
2658,LEAD,FREEMIUM,2025-04-28 13:46:44.866+00
2659,LEAD,FREEMIUM,2025-04-28 13:46:48.862+00
2675,LEAD,FREEMIUM,2025-04-28 13:46:52.845+00
2670,LEAD,FREEMIUM,2025-04-28 13:46:56.804+00
2676,LEAD,FREEMIUM,2025-04-28 13:47:04.476+00
2667,LEAD,FREEMIUM,2025-04-28 13:47:12.068+00
2687,LEAD,FREEMIUM,2025-04-28 13:47:24.404+00
2692,LEAD,FREEMIUM,2025-04-28 13:47:28.326+00
2702,LEAD,FREEMIUM,2025-04-28 13:47:36.169+00
2703,LEAD,FREEMIUM,2025-04-28 13:47:40.355+00
2704,LEAD,FREEMIUM,2025-04-28 13:47:44.065+00
2707,LEAD,FREEMIUM,2025-04-28 13:47:48.454+00
2711,LEAD,FREEMIUM,2025-04-28 13:47:52.377+00
2698,LEAD,FREEMIUM,2025-04-28 13:48:00.049+00
3903,LEAD,FREEMIUM,2025-04-28 13:48:03.976+00
2734,LEAD,FREEMIUM,2025-04-28 13:48:08.003+00
2735,LEAD,FREEMIUM,2025-04-28 13:48:11.93+00
2739,LEAD,FREEMIUM,2025-04-28 13:48:15.959+00
1418,COLD_LEAD,FREEMIUM,2025-04-28 13:48:19.677+00
2746,LEAD,FREEMIUM,2025-04-28 13:48:23.594+00
2783,LEAD,FREEMIUM,2025-04-28 13:48:31.882+00
2784,LEAD,FREEMIUM,2025-04-28 13:48:35.836+00
2795,LEAD,FREEMIUM,2025-04-28 13:48:39.657+00
2771,LEAD,FREEMIUM,2025-04-28 13:48:47.281+00
2812,LEAD,FREEMIUM,2025-04-28 13:48:51.211+00
2815,LEAD,FREEMIUM,2025-04-28 13:48:55.123+00
2820,LEAD,FREEMIUM,2025-04-28 13:48:59.052+00
2827,LEAD,FREEMIUM,2025-04-28 13:49:03.036+00
2832,LEAD,FREEMIUM,2025-04-28 13:49:06.959+00
2833,LEAD,FREEMIUM,2025-04-28 13:49:10.769+00
2837,LEAD,FREEMIUM,2025-04-28 13:49:14.425+00
2854,LEAD,FREEMIUM,2025-04-28 13:49:23.175+00
2857,LEAD,FREEMIUM,2025-04-28 13:49:26.903+00
2860,LEAD,FREEMIUM,2025-04-28 13:49:30.709+00
2866,LEAD,FREEMIUM,2025-04-28 13:49:34.6+00
2616,LEAD,FREEMIUM,2025-04-28 13:49:42.402+00
2871,LEAD,FREEMIUM,2025-04-28 13:49:46.135+00
2893,LEAD,FREEMIUM,2025-04-28 13:49:54.036+00
2902,LEAD,FREEMIUM,2025-04-28 13:50:02.179+00
2909,LEAD,FREEMIUM,2025-04-28 13:50:06.851+00
2913,LEAD,FREEMIUM,2025-04-28 13:50:11.075+00
2915,LEAD,FREEMIUM,2025-04-28 13:50:15.178+00
2916,LEAD,FREEMIUM,2025-04-28 13:50:19.135+00
2918,LEAD,FREEMIUM,2025-04-28 13:50:23.115+00
2921,LEAD,FREEMIUM,2025-04-28 13:50:26.949+00
2926,LEAD,FREEMIUM,2025-04-28 13:50:31.379+00
2934,LEAD,FREEMIUM,2025-04-28 13:50:35.277+00
2936,COLD_LEAD,FREEMIUM,2025-04-28 13:50:39.207+00
2937,COLD_LEAD,FREEMIUM,2025-04-28 13:50:43.127+00
2963,LEAD,FREEMIUM,2025-04-28 13:50:47.033+00
2953,LEAD,FREEMIUM,2025-04-28 13:50:50.941+00
2991,LEAD,FREEMIUM,2025-04-28 13:50:55.07+00
2993,LEAD,FREEMIUM,2025-04-28 13:50:59.032+00
2994,LEAD,FREEMIUM,2025-04-28 13:51:03.115+00
2995,LEAD,FREEMIUM,2025-04-28 13:51:07.379+00
2998,LEAD,FREEMIUM,2025-04-28 13:51:11.237+00
3013,LEAD,FREEMIUM,2025-04-28 13:51:15.317+00
3016,LEAD,FREEMIUM,2025-04-28 13:51:19.557+00
3021,LEAD,FREEMIUM,2025-04-28 13:51:23.59+00
3024,LEAD,FREEMIUM,2025-04-28 13:51:27.31+00
3026,LEAD,FREEMIUM,2025-04-28 13:51:31.474+00
3029,LEAD,FREEMIUM,2025-04-28 13:51:35.264+00
3037,LEAD,FREEMIUM,2025-04-28 13:51:39.138+00
3046,LEAD,FREEMIUM,2025-04-28 13:51:42.941+00
3049,LEAD,FREEMIUM,2025-04-28 13:51:46.792+00
3057,LEAD,FREEMIUM,2025-04-28 13:51:50.927+00
3058,LEAD,FREEMIUM,2025-04-28 13:51:54.925+00
3059,LEAD,FREEMIUM,2025-04-28 13:51:59.129+00
3060,LEAD,FREEMIUM,2025-04-28 13:52:03.259+00
3066,LEAD,FREEMIUM,2025-04-28 13:52:07.436+00
3068,LEAD,FREEMIUM,2025-04-28 13:52:11.687+00
3091,LEAD,FREEMIUM,2025-04-28 13:52:15.444+00
3092,LEAD,FREEMIUM,2025-04-28 13:52:19.541+00
3880,LEAD,FREEMIUM,2025-04-28 13:52:23.66+00
3126,LEAD,FREEMIUM,2025-04-28 13:52:27.456+00
3134,LEAD,FREEMIUM,2025-04-28 13:52:31.357+00
3135,LEAD,FREEMIUM,2025-04-28 13:52:35.275+00
3184,LEAD,FREEMIUM,2025-04-28 13:52:39.212+00
3160,LEAD,FREEMIUM,2025-04-28 13:52:43.057+00
3163,LEAD,FREEMIUM,2025-04-28 13:52:46.897+00
3165,LEAD,FREEMIUM,2025-04-28 13:52:50.829+00
3178,LEAD,FREEMIUM,2025-04-28 13:52:54.902+00
3193,LEAD,FREEMIUM,2025-04-28 13:52:58.74+00
3906,LEAD,FREEMIUM,2025-04-28 13:53:02.865+00
3550,LEAD,FREEMIUM,2025-04-28 13:53:06.527+00
3556,LEAD,FREEMIUM,2025-04-28 13:53:13.433+00
3566,LEAD,FREEMIUM,2025-04-28 13:53:17.628+00
3570,LEAD,FREEMIUM,2025-04-28 13:53:21.518+00
3583,LEAD,FREEMIUM,2025-04-28 13:53:25.306+00
3578,LEAD,FREEMIUM,2025-04-28 13:53:29.2+00
3597,LEAD,FREEMIUM,2025-04-28 13:53:33.033+00
3598,LEAD,FREEMIUM,2025-04-28 13:53:37.149+00
3604,LEAD,FREEMIUM,2025-04-28 13:53:40.882+00
3609,LEAD,FREEMIUM,2025-04-28 13:53:44.837+00
3613,LEAD,FREEMIUM,2025-04-28 13:53:48.849+00
3654,LEAD,FREEMIUM,2025-04-28 13:53:53.786+00
3714,LEAD,FREEMIUM,2025-04-28 13:53:57.962+00
3919,LEAD,FREEMIUM,2025-04-28 13:54:02.146+00
3720,LEAD,FREEMIUM,2025-04-28 13:54:05.946+00
3767,LEAD,FREEMIUM,2025-04-28 13:54:09.865+00
3922,LEAD,FREEMIUM,2025-04-28 13:54:13.574+00
3926,LEAD,FREEMIUM,2025-04-28 13:54:17.95+00
3927,LEAD,FREEMIUM,2025-04-28 13:54:21.852+00
3931,LEAD,FREEMIUM,2025-04-28 13:54:25.79+00
2393,LEAD,FREEMIUM,2025-04-28 13:54:29.522+00
1845,LEAD,FREEMIUM,2025-04-28 13:54:33.3+00
2635,LEAD,FREEMIUM,2025-04-28 13:54:37.045+00
3957,LEAD,FREEMIUM,2025-04-28 13:54:40.7+00
3962,LEAD,FREEMIUM,2025-04-28 13:54:44.651+00
2662,LEAD,FREEMIUM,2025-04-28 13:54:48.232+00
5240,LEAD,FREEMIUM,2025-04-28 13:54:52.02+00
5082,LEAD,FREEMIUM,2025-04-28 13:54:55.709+00
1750,LEAD,FREEMIUM,2025-04-28 13:54:59.352+00
5194,LEAD,FREEMIUM,2025-04-28 13:55:03.154+00
3902,LEAD,FREEMIUM,2025-04-28 13:55:07.058+00
5201,LEAD,FREEMIUM,2025-04-28 13:55:10.723+00
2577,LEAD,FREEMIUM,2025-04-28 13:55:14.665+00
5222,LEAD,FREEMIUM,2025-04-28 13:55:18.967+00
5224,LEAD,FREEMIUM,2025-04-28 13:55:22.896+00
5226,LEAD,FREEMIUM,2025-04-28 13:55:26.832+00
5237,LEAD,FREEMIUM,2025-04-28 13:55:30.88+00
5238,LEAD,FREEMIUM,2025-04-28 13:55:34.651+00
5244,LEAD,FREEMIUM,2025-04-28 13:55:38.273+00
5245,LEAD,FREEMIUM,2025-04-28 13:55:41.859+00
5246,LEAD,FREEMIUM,2025-04-28 13:55:45.801+00
5247,LEAD,FREEMIUM,2025-04-28 13:55:49.956+00
5249,LEAD,FREEMIUM,2025-04-28 13:55:53.66+00
5254,LEAD,FREEMIUM,2025-04-28 13:55:57.342+00
5282,LEAD,FREEMIUM,2025-04-28 13:56:01.204+00
5283,LEAD,FREEMIUM,2025-04-28 13:56:05.413+00
5286,LEAD,FREEMIUM,2025-04-28 13:56:09.366+00
5248,LEAD,FREEMIUM,2025-04-28 13:56:13.172+00
2082,LEAD,FREEMIUM,2025-04-28 13:56:16.882+00
1879,LEAD,FREEMIUM,2025-04-28 13:56:20.735+00
959,COLD_LEAD,FREEMIUM,2025-04-28 13:56:24.767+00
699,WARM_LEAD,FREEMIUM,2025-04-28 14:13:37.046+00
710,WARM_LEAD,FREEMIUM,2025-04-28 14:13:42.989+00
732,WARM_LEAD,FREEMIUM,2025-04-28 14:13:49.61+00
874,WARM_LEAD,FREEMIUM,2025-04-28 14:13:56.136+00
