ApartmentId,Price,CreatedAt,weekly_hours
11405,0,2026-04-23 13:04:26.915+00,0.416666666666666
11108,123,2026-04-24 21:11:32.346+00,2.25
5369,78,2026-03-10 17:11:43.413+00,1.50
5369,78,2026-03-10 17:11:43.395+00,1.5
9876,194,2026-03-11 15:19:29.708+00,3.25
7828,113,2026-02-17 17:41:48.643+00,2.083333333333334
8790,53,2025-10-20 16:10:34.81+00,1
8790,53,2025-10-20 16:10:34.795+00,1.000000000000000
10259,143,2026-01-25 18:59:11.749+00,2.583333333333334
6802,123,2026-01-30 20:34:03.168+00,2.25
6802,123,2026-01-30 20:34:03.168+00,2.25
11399,123,2026-04-24 22:00:47.882+00,2.25
11289,0,2026-04-14 04:50:51.972+00,0.416666666666666
5660,96,2025-06-05 22:05:17.786+00,1.750000000000000
174,90,2024-03-13 17:16:29.44+00,1.42
8028,137,2025-12-16 21:30:04.75+00,2.5
645,63,2024-08-12 15:24:27.02+00,1.246666666666666
7183,123,2025-08-25 19:12:12.401+00,2.25
645,63,2024-08-12 15:24:27.012+00,1.296666666666667
379,77,2024-06-25 19:05:50.62+00,1.4425
8957,181,2026-02-04 17:21:30.972+00,3.00
2099,123,2025-04-16 22:57:24.385+00,2.25
397,181,2023-11-19 19:24:16.596+00,3
314,69,2023-10-06 14:48:31.945+00,1.330000000000000
5660,96,2025-06-05 22:05:17.798+00,1.749999999999998
625,115,2024-02-05 17:34:49.107+00,1.889999999999999
9215,70,2025-12-13 16:20:29.297+00,1.166666666666668
6676,123,2026-02-04 21:46:40.806+00,2.25
5523,123,2026-05-29 22:29:03.8+00,2.25
11277,181,2026-03-23 17:27:00.144+00,3.00
2313,195,2024-11-20 17:49:11.341+00,3.25
9652,137,2026-04-27 20:56:29.523+00,2.5
7022,58,2025-08-08 21:19:59.208+00,1.083333333333332
7104,3,2026-04-16 15:37:12.661+00,0.25
11762,152,2026-04-27 14:22:49.78+00,2.50
7439,115,2025-08-25 18:03:53.551+00,2.145833333333336
7317,17,2026-04-29 13:52:19.953+00,0.583333333333334
7317,17,2026-04-29 13:52:19.953+00,0.583333333333334
7924,181,2026-03-23 18:08:52.591+00,3
8292,89,2026-03-19 16:16:42.976+00,1.770833333333334
7818,31,2026-04-28 17:44:57.798+00,0.666666666666666
8385,123,2025-09-24 21:42:29.153+00,2.25
6980,115,2025-10-09 19:37:42.701+00,2.145833333333332
6773,181,2025-07-30 17:43:19.113+00,3
9649,123,2026-02-23 21:33:39.55+00,2.25
9498,188,2025-12-04 19:41:44.589+00,3.25
8686,115,2025-10-12 22:07:42.591+00,2.145833333333334
11822,123,2026-05-14 19:57:40.974+00,2.25
10425,181,2026-02-22 18:31:48.235+00,3
9831,225,2026-05-15 16:31:14.077+00,3.75
9428,181,2026-06-22 19:09:18.829+00,3
8693,61,2025-10-13 18:04:25.674+00,1.270833333333332
5381,19,2026-05-30 01:07:56.727+00,0.5
8654,110,2025-10-13 16:11:14.603+00,2.083333333333334
8279,123,2025-09-22 21:00:24.517+00,2.25
8279,123,2025-09-22 21:00:24.517+00,2.25
8254,123,2025-09-23 00:53:28.028+00,2.25
2078,78,2024-09-23 14:51:08.718+00,1.416666666666666
3936,140,2026-06-06 15:47:53.286+00,2.666666666666666
2182,58,2025-08-01 16:18:17.151+00,1.083333333333336
7182,54,2025-08-22 21:44:33.483+00,1
6144,123,2025-05-30 22:07:23.786+00,2.25
6523,123,2026-03-17 18:28:35.304+00,2.250000000000000
7606,181,2025-11-07 11:36:43.983+00,3.000000000000000
9129,96,2025-11-06 13:52:31.519+00,1.75
445,181,2026-03-02 21:43:41.187+00,2.999999999999998
8028,137,2025-12-16 21:28:58.471+00,2.5
7994,181,2026-02-23 01:10:22.973+00,3.083333333333334
10707,54,2026-02-24 01:45:11.266+00,1.083333333333334
9922,197,2026-02-23 01:00:43.894+00,3.25
9649,123,2026-02-23 21:33:39.567+00,2.249999999999999
4038,96,2026-02-19 21:11:14.399+00,1.833333333333332
9498,188,2025-12-04 19:41:44.604+00,3.25
8159,240,2025-09-19 12:29:52.329+00,3.75
10726,115,2026-02-24 15:52:08.703+00,2.145833333333334
6256,123,2026-02-24 21:37:04.324+00,2.25
6681,157,2026-05-21 20:23:47.381+00,2.833333333333334
10628,81,2026-06-08 00:12:18.28+00,1.5
11108,0,2026-04-30 16:56:17.334+00,0.416666666666668
11108,0,2026-04-30 16:56:17.334+00,0.416666666666668
11108,0,2026-04-30 16:56:17.334+00,0.416666666666664
10668,123,2026-02-24 19:49:42.835+00,2.25
6152,32,2025-06-17 22:01:32.417+00,0.75
10668,123,2026-02-24 19:49:42.835+00,2.25
8115,123,2026-02-24 21:54:19.986+00,2.25
6152,32,2025-06-17 22:01:32.364+00,0.75
8142,123,2026-02-26 17:26:38.803+00,2.25
6812,17,2026-02-27 20:57:37.017+00,0.479166666666668
6812,26,2026-02-27 20:57:37.018+00,0.645833333333334
8057,156,2025-09-17 19:09:10.193+00,2.666666666666666
10736,123,2026-05-16 19:19:09.786+00,2.25
2303,123,2024-11-15 22:07:12.659+00,2.25
2212,41,2025-05-19 17:02:44.039+00,0.833333333333336
7954,78,2025-09-16 18:33:09.34+00,1.416666666666664
6457,123,2026-06-12 15:07:36.38+00,2.25
8106,91,2025-09-18 22:51:19.216+00,1.770833333333332
7558,115,2025-09-18 18:29:19.308+00,2.145833333333332
470,0,2026-05-01 00:11:16.645+00,0.416666666666666
470,0,2026-05-01 00:11:16.645+00,0.416666666666666
470,0,2026-05-01 00:11:16.645+00,0.416666666666666
11823,113,2026-05-04 10:58:14.934+00,2.25
11823,113,2026-05-04 10:58:14.934+00,2.25
11823,113,2026-05-04 10:58:14.934+00,2.25
11823,113,2026-05-04 10:58:14.934+00,2.25
11108,0,2026-04-30 16:56:17.334+00,0.416666666666666
9955,0,2026-04-30 15:02:38.477+00,0.416666666666666
11108,0,2026-04-30 16:56:17.334+00,0.416666666666666
445,0,2026-05-04 14:30:49.498+00,0.416666666666666
11108,0,2026-04-30 16:56:17.334+00,0.416666666666666
6502,176,2026-02-26 21:55:16.995+00,3
6688,123,2025-10-22 17:35:28.2+00,2.250000000000000
8880,107,2025-10-31 13:33:23.687+00,2.000000000000000
7661,73,2025-09-29 21:28:00.88+00,1.333333333333334
8279,123,2025-09-22 21:00:24.517+00,2.25
8279,123,2025-09-22 21:00:24.517+00,2.25
3557,115,2025-02-28 20:52:57.934+00,2.145833333333332
7568,63,2025-09-10 00:48:29.131+00,1.270833333333334
11248,161,2026-03-20 13:27:58.843+00,2.666666659999999
7568,115,2025-09-10 00:47:47.021+00,2.145833333333332
11108,0,2026-04-30 16:56:17.334+00,0.416666666666666
8269,123,2025-09-22 20:46:42.37+00,2.25
8269,123,2025-09-22 20:46:42.37+00,2.25
470,0,2026-05-01 00:11:16.645+00,0.416666666666666
788,190,2025-10-29 18:01:16.159+00,3.416666666666664
7379,179,2026-02-03 23:05:08.991+00,3.000000000000000
6526,51,2025-07-08 20:35:34.411+00,1.000000000000000
10373,123,2026-05-06 18:26:36.187+00,2.25
7379,179,2026-02-03 23:05:09.008+00,3.000000000000000
11839,0,2026-05-06 10:23:42.144+00,0.416666666666666
11839,0,2026-05-06 10:23:42.144+00,0.416666666666666
11840,29,2026-05-06 10:18:55.461+00,0.583333333333334
11839,0,2026-05-06 10:23:42.144+00,0.416666666666666
11839,0,2026-05-06 10:23:42.144+00,0.416666666666666
7999,171,2026-05-06 17:10:31.256+00,3.833333333333334
7999,171,2026-05-06 17:40:33.023+00,3.833333333333334
7999,171,2026-05-06 18:28:29.787+00,3.833333333333334
7999,171,2026-05-06 16:42:38.574+00,3.833333333333334
11839,0,2026-05-06 10:23:42.144+00,0.416666666666666
11839,0,2026-05-06 10:23:42.144+00,0.416666666666666
11839,0,2026-05-06 10:23:42.144+00,0.416666666666666
11839,0,2026-05-06 10:23:42.144+00,0.416666666666666
2678,28,2026-05-05 19:42:27.324+00,0.666666666666666
2678,28,2026-05-05 19:42:27.363+00,0.666666666666664
11839,0,2026-05-06 10:23:42.144+00,0.416666666666666
2678,28,2026-05-05 19:42:27.305+00,0.666666666666664
2678,28,2026-05-05 19:42:27.343+00,0.666666666666664
11839,0,2026-05-06 10:23:42.144+00,0.416666666666666
2101,0,2026-05-11 15:24:18.649+00,0.416666666666666
6688,123,2025-10-22 17:35:28.215+00,2.250000000000000
11241,181,2026-03-19 15:59:16.967+00,2.999999999999993
8960,123,2025-11-09 04:16:54.648+00,2.250000000000000
1100,123,2026-05-21 14:41:41.678+00,2.25
7118,123,2025-08-13 23:31:49.042+00,2.145833333333336
9026,123,2025-11-06 23:31:21.45+00,2.25
8516,161,2025-11-25 13:46:18.193+00,2.666666666666666
8565,171,2025-10-05 14:38:54.19+00,3.000000000000000
8565,171,2025-10-05 14:38:54.19+00,3.000000000000000
9205,123,2025-11-11 13:09:31.375+00,2.25
11839,0,2026-05-06 10:23:42.144+00,0.416666666666666
11839,0,2026-05-06 10:23:42.144+00,0.416666666666666
11839,0,2026-05-06 10:23:42.144+00,0.416666666666666
11839,0,2026-05-06 10:23:42.144+00,0.416666666666666
11854,0,2026-05-07 10:21:06.896+00,0.416666666666666
11854,0,2026-05-07 10:21:06.896+00,0.416666666666666
11854,0,2026-05-07 10:21:06.896+00,0.416666666666666
9483,171,2025-11-27 12:13:39.639+00,3.000000000000000
11811,34,2026-05-21 18:32:45.088+00,0.666666666666668
11811,34,2026-05-21 18:32:45.137+00,0.666666666666666
9052,123,2025-11-10 11:52:57.5+00,2.25
7608,115,2025-10-24 19:37:39.22+00,2.145833333333334
9349,191,2025-12-03 12:38:35.733+00,3.666666666666666
9349,191,2025-12-03 12:38:35.733+00,3.666666666666666
9447,122,2025-11-26 19:12:13.38+00,2.166666666666668
9349,191,2025-12-03 12:38:35.733+00,3.666666666666666
9376,0,2026-03-05 03:07:39.69+00,0.41666666667
9376,0,2026-03-05 03:07:39.69+00,0.416666666666666
9376,0,2026-03-05 03:07:39.69+00,0.416666666666664
9349,191,2025-12-03 12:38:35.733+00,3.666666666666666
11608,0,2026-05-07 17:24:09.661+00,0.416666666666666
11608,0,2026-05-07 17:24:09.661+00,0.416666666666666
11608,0,2026-05-07 17:24:09.661+00,0.416666666666666
11608,0,2026-05-07 17:24:09.661+00,0.416666666666666
11608,0,2026-05-07 17:24:09.661+00,0.416666666666666
11405,0,2026-04-23 13:04:26.915+00,0.416666666666666
11405,0,2026-04-23 13:04:26.915+00,0.416666666666666
11839,0,2026-05-06 10:23:42.144+00,0.416666666666666
11839,0,2026-05-06 10:23:42.144+00,0.416666666666666
11839,0,2026-05-06 10:23:42.144+00,0.416666666666667
11839,0,2026-05-06 10:23:42.144+00,0.416666666666666
2101,0,2026-05-11 15:24:18.649+00,0.416666666666666
11405,0,2026-04-23 13:04:26.915+00,0.416666666666666
9376,0,2026-03-05 03:07:39.69+00,0.416666666666666
9376,0,2026-03-05 03:07:39.69+00,0.416666666666664
9376,0,2026-03-05 03:07:39.69+00,0.416666666666666
9942,29,2026-02-21 20:43:26.172+00,0.666666666666666
8516,161,2025-11-25 13:46:18.142+00,2.666666666666666
9572,123,2025-12-03 18:55:16.589+00,2.25
11248,161,2026-03-20 13:27:58.843+00,2.666666659999999
8790,132,2025-10-20 15:10:28.938+00,2.416666666666664
2664,29,2025-12-01 20:17:42.962+00,0.583333333333334
6457,123,2026-06-12 15:07:36.426+00,2.25
6457,123,2026-06-12 15:07:36.478+00,2.25
12062,123,2026-06-12 22:20:29.466+00,2.25
12062,123,2026-06-12 22:20:29.521+00,2.25
2101,0,2026-05-11 15:24:18.649+00,0.416666666666666
2057,0,2026-05-11 15:26:10.854+00,0.416666666666666
5380,0,2026-05-29 13:06:39.258+00,0.416666666666666
9376,0,2026-03-05 03:07:39.69+00,0.416666666666664
9376,0,2026-03-05 03:07:39.69+00,0.416666666666664
9376,0,2026-03-05 03:07:39.69+00,0.416666666666667
445,0,2026-05-04 14:30:49.498+00,0.416666666666666
9715,123,2026-04-08 17:13:39.411+00,2.25
12109,31,2026-06-13 18:41:49.034+00,0.666666666666668
12109,31,2026-06-13 18:41:49.034+00,0.666666666666668
9946,97,2026-04-10 11:46:25.031+00,1.833333333333332
4859,123,2026-06-14 06:18:26.963+00,2.25
7998,225,2026-03-25 14:07:53.852+00,3.75
10397,123,2026-02-23 21:49:40.879+00,2.25
7954,78,2025-09-16 18:33:09.327+00,1.416666666666666
8640,63,2026-06-15 09:43:36.121+00,1.083333333333334
8640,63,2026-06-15 09:43:36.121+00,1.083333333333334
8640,63,2026-06-15 09:43:36.121+00,1.083333333333334
7954,78,2025-09-16 18:33:09.366+00,1.416666666666666
11243,233,2026-03-23 19:12:47.694+00,4.000000000000000
8057,156,2025-09-17 19:09:10.205+00,2.666666666666666
7954,78,2025-09-16 18:33:09.312+00,1.416666666666666
9939,58,2026-01-12 18:56:14.846+00,1.083333333333334
7902,181,2026-03-03 16:31:57.835+00,3.0
5136,123,2026-06-09 15:08:30.185+00,2.25
2077,123,2026-04-08 16:22:49.638+00,2.25
9842,181,2026-04-08 16:02:50.055+00,3
9842,181,2026-04-08 16:02:49.948+00,3.00
11481,58,2026-04-12 01:48:33.803+00,1.083333333333332
7317,19,2026-04-02 17:48:50.12+00,0.583333333333334
7317,19,2026-04-09 14:59:46.827+00,0.583333333333334
8584,181,2026-03-31 16:47:52.137+00,3
12036,181,2026-06-02 16:36:51.994+00,3.0
12036,181,2026-06-02 16:36:52.036+00,3
9418,116,2026-03-14 21:54:01.109+00,2.166666666666668
11320,181,2026-05-18 14:58:34.722+00,3
4552,52,2026-01-01 22:12:22.276+00,1.083333333333332
10630,0,2026-02-18 10:35:44.805+00,0.833333333333334
5380,0,2026-05-29 13:06:39.258+00,0.416666666666666
9955,0,2026-04-30 15:02:38.477+00,0.416666666666666
11608,0,2026-05-07 17:24:09.661+00,0.416666666666666
7954,78,2025-09-16 18:33:09.299+00,1.416666666666666
8640,63,2026-06-15 09:43:36.121+00,1.083333333333334
2101,0,2026-05-11 15:24:18.649+00,0.416666666666666
10035,123,2026-04-24 22:31:11.171+00,2.25
9368,54,2026-04-14 01:52:21.568+00,1.3125
3208,123,2026-04-14 17:59:46.094+00,2.249999999999998
8241,123,2026-04-15 16:53:24.276+00,2.25
10491,141,2026-04-16 15:47:40.738+00,2.583333333333332
7317,19,2026-04-16 16:04:57.038+00,0.583333333333334
11521,54,2026-04-19 14:37:16.165+00,1.083333333333334
8394,123,2026-04-18 15:35:32.856+00,2.25
8394,123,2026-04-18 15:35:32.856+00,2.25
11521,54,2026-04-21 14:25:39.564+00,1.083333333333334
11759,181,2026-04-27 12:42:18.673+00,3
11759,181,2026-04-27 12:42:18.673+00,2.999999999999998
11734,69,2026-04-26 14:49:03.065+00,1.333333333333334
10628,81,2026-06-08 00:12:18.28+00,1.50
11826,123,2026-05-04 13:37:50.97+00,2.250000000000000
11826,123,2026-05-04 13:37:50.97+00,2.250000000000000
8880,107,2025-10-31 13:33:23.687+00,2.000000000000000
2425,115,2026-05-06 00:47:31.475+00,2.145833333333334
7808,123,2026-04-30 01:05:35.26+00,2.25
2486,56,2026-06-04 12:18:32.274+00,1.083333333333334
10630,0,2026-02-18 10:35:44.805+00,0.833333333333334
9464,83,2026-04-19 14:17:14.652+00,1.5
9768,123,2026-04-15 00:47:57.855+00,2.25
10234,123,2026-04-15 00:54:06.245+00,2.25
11629,181,2026-04-19 16:00:00.646+00,3.00
9961,123,2026-04-19 14:00:50.35+00,2.25
9082,70,2026-06-23 15:26:00.983+00,1.333333333333334
8182,181,2026-06-23 15:47:27.339+00,3
8182,181,2026-06-23 15:47:27.373+00,3
2664,29,2025-12-01 20:17:42.943+00,0.583333333333334
470,0,2026-05-01 00:11:16.645+00,0.416666666666666
11108,0,2026-04-30 16:56:17.334+00,0.416666666666668
11405,0,2026-04-23 13:04:26.915+00,0.416666666666664
11405,0,2026-04-23 13:04:26.915+00,0.416666666666664
11405,0,2026-04-23 13:04:26.915+00,0.416666666666666
11405,0,2026-04-23 13:04:26.915+00,0.416666666666666
11121,29,2026-04-26 23:12:45.218+00,0.666666666666666
11121,29,2026-04-26 23:12:45.218+00,0.666666666666664
11608,0,2026-05-07 17:24:09.661+00,0.416666666666664
6583,0,2026-04-08 14:33:07.681+00,0.416666666666666
11566,49,2026-05-01 03:44:48.669+00,1
11566,49,2026-05-01 03:44:48.669+00,1
6583,0,2026-04-08 14:33:07.681+00,0.416666666666666
11051,189,2026-06-24 13:34:42.353+00,2.916666666666668
11051,189,2026-06-24 13:34:42.353+00,2.916666666666668
11854,0,2026-05-07 10:21:06.896+00,0.416666666666666
11854,0,2026-05-07 10:21:06.896+00,0.416666666666666
11854,0,2026-05-07 10:21:06.896+00,0.416666666666666
11839,0,2026-05-06 10:23:42.144+00,0.416666666666666
10399,123,2026-04-13 14:31:02.983+00,2.25
8804,123,2026-04-07 13:39:57.048+00,2.25
10048,123,2026-04-10 12:03:23.516+00,2.25
10065,93,2026-04-10 11:53:09.82+00,1.75
10329,122,2026-04-15 01:03:58.58+00,2.25
11231,115,2026-04-24 22:03:52.196+00,2.145833333333332
11839,0,2026-05-06 10:23:42.144+00,0.416666666666666
4186,201,2026-04-08 21:19:11.374+00,3.75
11608,0,2026-05-07 17:24:09.661+00,0.416666666666666
11608,0,2026-05-07 17:24:09.661+00,0.416666666666666
11405,0,2026-04-23 13:04:26.915+00,0.416666666666670
11774,181,2026-04-28 19:22:07.825+00,3
7828,113,2026-06-08 16:35:08.311+00,2.083333333333334
7808,123,2026-04-30 01:05:35.26+00,2.25
1686,115,2026-04-28 18:25:44.892+00,2.145833333333333
11336,181,2026-05-02 18:04:11.335+00,3
9987,123,2026-06-10 00:04:40.123+00,2.25
2486,56,2026-06-04 12:18:32.274+00,1.083333333333334
11765,123,2026-04-30 14:01:05.922+00,2.25
11765,123,2026-04-30 14:01:05.902+00,2.250000000000002
8280,115,2026-05-04 12:55:54.75+00,2.145833333333334
11999,123,2026-06-06 03:59:45.235+00,2.25
11854,0,2026-05-07 10:21:06.896+00,0.416666666666666
11854,0,2026-05-07 10:21:06.896+00,0.416666666666666
11854,0,2026-05-07 10:21:06.896+00,0.416666666666666
6583,0,2026-04-08 14:33:07.681+00,0.416666666666666
6583,0,2026-04-08 14:33:07.681+00,0.416666666666666
6583,0,2026-04-08 14:33:07.681+00,0.416666666666666
2043,173,2026-06-24 15:31:47.167+00,3.083333333333334
6583,0,2026-04-08 14:33:07.681+00,0.416666666666666
2101,0,2026-05-11 15:24:18.649+00,0.416666666666668
6583,0,2026-04-08 14:33:07.681+00,0.416666666666666
2101,0,2026-05-11 15:24:18.649+00,0.416666666666666
2101,0,2026-05-11 15:24:18.649+00,0.416666666666666
9376,0,2026-03-05 03:07:39.69+00,0.416666666666664
2101,0,2026-05-11 15:24:18.649+00,0.416666666666666
9376,0,2026-03-05 03:07:39.69+00,0.416666666666664
2101,0,2026-05-11 15:24:18.649+00,0.416666666666666
2057,0,2026-05-11 15:26:10.854+00,0.416666666666666
2057,0,2026-05-11 15:26:10.854+00,0.416666666666666
2057,0,2026-05-11 15:26:10.854+00,0.416666666666666
2057,0,2026-05-11 15:26:10.854+00,0.416666666666666
2057,0,2026-05-11 15:26:10.854+00,0.416666666666666
2057,0,2026-05-11 15:26:10.854+00,0.416666666666666
2057,0,2026-05-11 15:26:10.854+00,0.416666666666666
2057,0,2026-05-11 15:26:10.854+00,0.416666666666666
2057,0,2026-05-11 15:26:10.854+00,0.416666666666666
2057,0,2026-05-11 15:26:10.854+00,0.416666666666666
2057,0,2026-05-11 15:26:10.854+00,0.416666666666666
2057,0,2026-05-11 15:26:10.854+00,0.416666666666666
2057,0,2026-05-11 15:26:10.854+00,0.416666666666666
2057,0,2026-05-11 15:26:10.854+00,0.416666666666666
2057,0,2026-05-11 15:26:10.854+00,0.416666666666666
6583,0,2026-04-08 14:33:07.681+00,0.416666666666666
10630,0,2026-02-18 10:35:44.805+00,0.833333333333334
10630,0,2026-02-18 10:35:44.805+00,0.833333333333334
10630,0,2026-02-18 10:35:44.805+00,0.833333333333334
11907,0,2026-05-11 16:04:48.62+00,0.416666666666666
11907,0,2026-05-11 16:04:48.62+00,0.416666666666666
11907,0,2026-05-11 16:04:48.62+00,0.416666666666666
11907,0,2026-05-11 16:04:48.62+00,0.416666666666666
10630,0,2026-02-18 10:35:44.805+00,0.833333333333334
11907,0,2026-05-11 16:04:48.62+00,0.416666666666666
11907,0,2026-05-11 16:04:48.62+00,0.416666666666666
11907,0,2026-05-11 16:04:48.62+00,0.416666666666666
10630,0,2026-02-18 10:35:44.805+00,0.833333333333334
10630,0,2026-02-18 10:35:44.805+00,0.833333333333334
10630,0,2026-02-18 10:35:44.805+00,0.833333333333334
10630,0,2026-02-18 10:35:44.805+00,0.833333333333334
10630,0,2026-02-18 10:35:44.805+00,0.833333333333334
10630,0,2026-02-18 10:35:44.805+00,0.833333333333334
470,0,2026-05-01 00:11:16.645+00,0.416666666666666
10630,0,2026-02-18 10:35:44.805+00,0.833333333333334
445,0,2026-05-04 14:30:49.498+00,0.416666666666667
445,0,2026-05-04 14:30:49.498+00,0.416666666666667
2057,0,2026-05-11 15:26:10.854+00,0.416666663333333
9955,0,2026-04-30 15:02:38.477+00,0.416666670000000
9831,0,2026-03-21 15:08:39.112+00,0.416666666666668
5380,0,2026-05-29 13:06:39.258+00,0.416666666666666
5380,0,2026-05-29 13:06:39.258+00,0.416666666666666
5380,0,2026-05-29 13:06:39.258+00,0.416666666666666
9376,0,2026-03-05 03:07:39.69+00,0.416666666666664
5380,0,2026-05-29 13:06:39.258+00,0.416666666666668
5380,0,2026-05-29 13:06:39.258+00,0.416666666666668
5380,0,2026-05-29 13:06:39.258+00,0.416666666666668
5380,0,2026-05-29 13:06:39.258+00,0.416666666666668
9376,0,2026-03-05 03:07:39.69+00,0.416666666666664
5380,0,2026-05-29 13:06:39.258+00,0.416666666666666
5380,0,2026-05-29 13:06:39.258+00,0.416666666666666
492,0,2026-03-24 15:20:40.978+00,0.416666666666666
492,0,2026-03-24 15:20:40.978+00,0.416666666666666
492,0,2026-03-24 15:20:40.978+00,0.416666666666668
492,0,2026-03-24 15:20:40.978+00,0.416666666666666
492,0,2026-03-24 15:20:40.978+00,0.416666666666666
6583,0,2026-04-08 14:33:07.681+00,0.416666666666666
6583,0,2026-04-08 14:33:07.681+00,0.416666666666666
11947,0,2026-05-20 14:42:24.785+00,0.416666666666668
11947,0,2026-05-20 14:42:24.785+00,0.416666666666666
11947,0,2026-05-20 14:42:24.785+00,0.416666666666666
11947,0,2026-05-20 14:42:24.785+00,0.416666666666666
11947,0,2026-05-20 14:42:24.785+00,0.416666666666668
11947,0,2026-05-20 14:42:24.785+00,0.416666666666666
11947,0,2026-05-20 14:42:24.785+00,0.416666666666666
11947,0,2026-05-20 14:42:24.785+00,0.416666666666666
11947,0,2026-05-20 14:42:24.785+00,0.416666666666668
11405,0,2026-04-23 13:04:26.915+00,0.416666666666666
11405,0,2026-04-23 13:04:26.915+00,0.416666666666666
11405,0,2026-04-23 13:04:26.915+00,0.416666666666666
11405,0,2026-04-23 13:04:26.915+00,0.416666666666668
11405,0,2026-04-23 13:04:26.915+00,0.416666666666666
11405,0,2026-04-23 13:04:26.915+00,0.416666666666666
9955,0,2026-04-30 15:02:38.477+00,0.416666666666667
9955,0,2026-04-30 15:02:38.477+00,0.416666666666666
9955,0,2026-04-30 15:02:38.477+00,0.416666666666666
9955,0,2026-04-30 15:02:38.477+00,0.416666666666666
9955,0,2026-04-30 15:02:38.477+00,0.416666666666666
9955,0,2026-04-30 15:02:38.477+00,0.416666666666666
9955,0,2026-04-30 15:02:38.477+00,0.416666666666666
9955,0,2026-04-30 15:02:38.477+00,0.416666666666666
9955,0,2026-04-30 15:02:38.477+00,0.416666666666666
11108,0,2026-04-30 16:56:17.334+00,0.416666666666666
9955,0,2026-04-30 15:02:38.477+00,0.416666666666666
9955,0,2026-04-30 15:02:38.477+00,0.416666666666666
9955,0,2026-04-30 15:02:38.477+00,0.416666666666666
9955,0,2026-04-30 15:02:38.477+00,0.416666666666666
11108,0,2026-04-30 16:56:17.334+00,0.416666666666667
9955,0,2026-04-30 15:02:38.477+00,0.416666666666666
11108,0,2026-04-30 16:56:17.334+00,0.416666666666664
11108,0,2026-04-30 16:56:17.334+00,0.416666666666666
11108,0,2026-04-30 16:56:17.334+00,0.416666666666666
11108,0,2026-04-30 16:56:17.334+00,0.416666670000000
11108,0,2026-04-30 16:56:17.334+00,0.41666666666667
11108,0,2026-04-30 16:56:17.334+00,0.416666666666666
11108,0,2026-04-30 16:56:17.334+00,0.416666666666666
470,0,2026-05-01 00:11:16.645+00,0.416666666666666
470,0,2026-05-01 00:11:16.645+00,0.416666666666666
470,0,2026-05-01 00:11:16.645+00,0.416666666666666
470,0,2026-05-01 00:11:16.645+00,0.416666666666666
470,0,2026-05-01 00:11:16.645+00,0.416666666666666
470,0,2026-05-01 00:11:16.645+00,0.416666666666666
470,0,2026-05-01 00:11:16.645+00,0.416666666666666
470,0,2026-05-01 00:11:16.645+00,0.416666666666666
470,0,2026-05-01 00:11:16.645+00,0.416666666666666
445,0,2026-05-04 14:30:49.498+00,0.416666666666666
445,0,2026-05-04 14:30:49.498+00,0.416666666666666
445,0,2026-05-04 14:30:49.498+00,0.416666666666666
445,0,2026-05-04 14:30:49.498+00,0.416666666666666
445,0,2026-05-04 14:30:49.498+00,0.416666666666666
445,0,2026-05-04 14:30:49.498+00,0.416666666666666
445,0,2026-05-04 14:30:49.498+00,0.416666666666666
445,0,2026-05-04 14:30:49.498+00,0.416666666666666
11608,0,2026-05-07 17:24:09.661+00,0.416666666666666
11608,0,2026-05-07 17:24:09.661+00,0.416666666666666
11608,0,2026-05-07 17:24:09.661+00,0.416666666666666
11608,0,2026-05-07 17:24:09.661+00,0.416666666666666
11608,0,2026-05-07 17:24:09.661+00,0.416666666666666
11608,0,2026-05-07 17:24:09.661+00,0.416666666666666
11608,0,2026-05-07 17:24:09.661+00,0.416666666666666
11608,0,2026-05-07 17:24:09.661+00,0.416666666666666
9955,0,2026-04-30 15:02:38.477+00,0.416666666666666
492,0,2026-03-24 15:20:40.978+00,0.416666666666666
445,0,2026-05-04 14:30:49.498+00,0.416666666666666
445,0,2026-05-04 14:30:49.498+00,0.416666666666664
445,0,2026-05-04 14:30:49.498+00,0.416666666666666
11608,0,2026-05-07 17:24:09.661+00,0.416666666666666
6583,0,2026-04-08 14:33:07.681+00,0.416666666666666
11854,0,2026-05-07 10:21:06.896+00,0.416666666666666
11854,0,2026-05-07 10:21:06.896+00,0.416666666666666
11854,0,2026-05-07 10:21:06.896+00,0.416666666666666
11854,0,2026-05-07 10:21:06.896+00,0.416666666666666
11854,0,2026-05-07 10:21:06.896+00,0.416666666666666
11854,0,2026-05-07 10:21:06.896+00,0.416666666666666
11854,0,2026-05-07 10:21:06.896+00,0.416666666666666
11854,0,2026-05-07 10:21:06.896+00,0.416666666666666
11854,0,2026-05-07 10:21:06.896+00,0.416666666666666
11854,0,2026-05-07 10:21:06.896+00,0.416666666666666
11854,0,2026-05-07 10:21:06.896+00,0.416666666666666
