Id,LocationId,Status,ServiceStartDate
2050,17,FREEMIUM,
11926,134,LEAD,
1631,49,FREEMIUM,2025-08-14 00:00:00+00:00
7103,98,LEAD,
6676,77,RECURRING_SUBSCRIPTION,2026-02-01 00:00:00+00:00
460,15,TRIAL,2024-06-01 00:00:00+00:00
2698,54,TRIAL,2025-08-30 00:00:00+00:00
12072,66,LEAD,
12090,66,LEAD,
11667,142,LEAD,
11769,77,LEAD,
1930,52,CHURN,2025-08-29 00:00:00+00:00
7101,98,LEAD,
7082,99,LEAD,2025-11-20 00:00:00+00:00
7662,94,WARM_LEAD,2025-10-26 00:00:00+00:00
7118,98,RECURRING_SUBSCRIPTION,2025-08-13 00:00:00+00:00
7123,98,LEAD,
7620,98,CHURN,2025-10-28 00:00:00+00:00
9612,134,WARM_LEAD,
10052,77,LEAD,2026-03-21 00:00:00+00:00
1933,51,FREEMIUM,
7659,8,LEAD,
7091,9,LEAD,
2659,53,FREEMIUM,
1934,53,FREEMIUM,
1935,51,FREEMIUM,
331,5,TRIAL,2023-09-24 00:00:00+00:00
11180,93,TRIAL,2026-03-20 00:00:00+00:00
11274,123,LEAD,
365,11,CHURN,2023-10-29 00:00:00+00:00
2393,61,FREEMIUM,2025-04-29 00:00:00+00:00
2438,11,TRIAL,2024-10-27 00:00:00+00:00
1938,15,FREEMIUM,2026-02-07 00:00:00+00:00
2841,4,TRIAL,2024-12-29 00:00:00+00:00
11320,77,RECURRING_SUBSCRIPTION,
832,44,RECURRING_SUBSCRIPTION,2024-05-06 00:00:00+00:00
4306,17,FREEMIUM,
11925,114,RECURRING_SUBSCRIPTION,
586,17,CHURN,2024-07-11 00:00:00+00:00
300,10,CHURN,2023-09-17 00:00:00+00:00
1147,9,FREEMIUM,
9696,52,LEAD,
2356,52,RECURRING_SUBSCRIPTION,2025-05-04 00:00:00+00:00
2912,15,ON_DEMAND_SUBSCRIPTION,2025-06-19 00:00:00+00:00
1005,47,ON_DEMAND_SUBSCRIPTION,2024-05-08 00:00:00+00:00
3566,47,FREEMIUM,2025-06-20 00:00:00+00:00
10687,155,LEAD,
11294,98,WARM_LEAD,
11753,77,WARM_LEAD,
11069,177,TRIAL,2026-03-19 00:00:00+00:00
6142,60,TRIAL,2025-07-13 00:00:00+00:00
1956,1,CHURN,2024-09-15 00:00:00+00:00
1410,11,CHURN,2024-11-17 00:00:00+00:00
2717,8,FREEMIUM,2025-08-14 00:00:00+00:00
2352,52,CHURN,2024-11-19 00:00:00+00:00
8770,51,TRIAL,2026-02-15 00:00:00+00:00
2566,62,FREEMIUM,
10952,99,LEAD,
10956,99,LEAD,
10958,99,LEAD,
12073,66,LEAD,
12091,66,LEAD,
11600,73,WARM_LEAD,
7618,73,LEAD,
11228,153,LEAD,
6740,91,LEAD,
7556,118,CHURN,2025-10-03 00:00:00+00:00
2095,17,FREEMIUM,
2104,17,FREEMIUM,
6765,16,LEAD,
6185,65,LEAD,
6525,91,ON_DEMAND_SUBSCRIPTION,2025-08-18 00:00:00+00:00
6741,91,LEAD,
11770,123,LEAD,
7772,99,LEAD,
6780,77,WARM_LEAD,2025-12-14 00:00:00+00:00
7750,120,LEAD,
6758,16,RECURRING_SUBSCRIPTION,2025-08-03 00:00:00+00:00
6759,16,LEAD,
6742,91,LEAD,
7663,48,LEAD,2026-02-22 00:00:00+00:00
10955,99,LEAD,
6763,61,LEAD,
306,8,ON_DEMAND_SUBSCRIPTION,2024-04-09 00:00:00+00:00
6760,16,LEAD,
10954,99,LEAD,2026-02-25 00:00:00+00:00
6766,92,TRIAL,2025-07-27 00:00:00+00:00
11106,75,WARM_LEAD,
2188,51,ON_DEMAND_SUBSCRIPTION,2025-08-14 00:00:00+00:00
10688,77,ON_DEMAND_SUBSCRIPTION,
6769,92,LEAD,2026-04-12 00:00:00+00:00
1076,17,FREEMIUM,
6755,91,LEAD,2026-04-28 00:00:00+00:00
10953,99,LEAD,
11070,177,LEAD,
6753,73,LEAD,
6764,61,LEAD,
6762,8,LEAD,
6756,52,TRIAL,2025-07-28 00:00:00+00:00
6750,91,LEAD,
6772,92,LEAD,
6779,61,LEAD,
6748,92,LEAD,
6774,92,WARM_LEAD,2025-09-21 00:00:00+00:00
6744,11,COLD_LEAD,
6743,91,ON_DEMAND_SUBSCRIPTION,2025-11-06 00:00:00+00:00
280,7,CHURN,2026-05-05 00:00:00+00:00
6781,48,WARM_LEAD,2025-10-19 00:00:00+00:00
6767,16,LEAD,
6768,16,LEAD,
6777,16,LEAD,
6754,4,COLD_LEAD,
12092,66,LEAD,
9525,134,WARM_LEAD,
5439,73,WARM_LEAD,2025-07-30 00:00:00+00:00
6751,75,LEAD,
11249,11,LEAD,
9697,133,WARM_LEAD,
6784,83,LEAD,
6187,65,LEAD,
11927,133,LEAD,
6810,96,LEAD,
6783,11,COLD_LEAD,
1004,15,RECURRING_SUBSCRIPTION,2026-04-22 00:00:00+00:00
466,15,RECURRING_SUBSCRIPTION,2025-12-05 00:00:00+00:00
7340,99,LEAD,
5706,17,RECURRING_SUBSCRIPTION,2026-04-03 00:00:00+00:00
12093,66,LEAD,
6788,67,LEAD,
7773,119,LEAD,
1929,52,FREEMIUM,2025-08-13 00:00:00+00:00
6853,96,LEAD,
6905,92,LEAD,
6914,91,LEAD,
6912,77,LEAD,
11668,94,LEAD,
737,15,FROZEN,2024-07-10 00:00:00+00:00
11771,135,LEAD,
6852,96,LEAD,
11497,139,RECURRING_SUBSCRIPTION,
12074,139,LEAD,
12094,122,LEAD,
6878,16,LEAD,
6904,54,LEAD,
11574,205,RECURRING_SUBSCRIPTION,
6900,48,LEAD,
6910,48,LEAD,
6931,96,LEAD,2026-04-26 00:00:00+00:00
7511,114,TRIAL,2026-03-13 00:00:00+00:00
606,17,TRIAL,2024-02-18 00:00:00+00:00
4536,17,ON_DEMAND_SUBSCRIPTION,2026-01-19 00:00:00+00:00
6949,65,LEAD,
6920,96,LEAD,
7752,104,LEAD,
6922,95,LEAD,
6942,61,LEAD,
243,8,CHURN,2024-09-19 00:00:00+00:00
942,47,WARM_LEAD,2024-04-14 00:00:00+00:00
6946,96,LEAD,
1947,53,FREEMIUM,
6943,61,LEAD,
6926,95,LEAD,
6929,96,LEAD,
1808,53,FREEMIUM,2024-08-27 00:00:00+00:00
10037,91,LEAD,
10968,99,LEAD,
6928,92,LEAD,
6934,94,CHURN,2025-08-10 00:00:00+00:00
6953,92,RECURRING_SUBSCRIPTION,2025-08-24 00:00:00+00:00
6440,92,TRIAL,2025-06-30 00:00:00+00:00
5200,7,COLD_LEAD,
6933,16,LEAD,
6966,91,LEAD,
6973,76,WARM_LEAD,2025-08-10 00:00:00+00:00
10957,99,LEAD,
11772,145,LEAD,
12075,8,LEAD,
6932,95,LEAD,
6935,95,TRIAL,2025-08-05 00:00:00+00:00
6948,96,LEAD,
11928,51,LEAD,
11602,195,WARM_LEAD,
12095,195,WARM_LEAD,
1946,53,TRIAL,2024-09-13 00:00:00+00:00
6945,11,TRIAL,
11350,144,LEAD,
6947,77,LEAD,
11071,133,LEAD,
9614,6,LEAD,
6963,66,LEAD,
6967,83,ON_DEMAND_SUBSCRIPTION,2025-08-10 00:00:00+00:00
12076,17,WARM_LEAD,
6978,92,LEAD,
11498,153,LEAD,
2557,63,ON_DEMAND_SUBSCRIPTION,2026-02-11 00:00:00+00:00
5677,49,CHURN,2025-08-21 00:00:00+00:00
7343,99,LEAD,
6974,100,ON_DEMAND_SUBSCRIPTION,2025-08-10 00:00:00+00:00
6968,100,ON_DEMAND_SUBSCRIPTION,2025-08-10 00:00:00+00:00
6976,100,ON_DEMAND_SUBSCRIPTION,2025-08-10 00:00:00+00:00
12096,122,LEAD,
6975,100,ON_DEMAND_SUBSCRIPTION,2025-08-10 00:00:00+00:00
5290,64,WARM_LEAD,2025-08-10 00:00:00+00:00
7009,77,LEAD,2025-12-21 00:00:00+00:00
11929,145,TRIAL,
191,94,CHURN,2023-08-13 00:00:00+00:00
2039,17,FREEMIUM,
7005,42,LEAD,2025-11-04 00:00:00+00:00
9798,114,LEAD,
6986,96,LEAD,
10690,157,LEAD,
7004,1,TRIAL,2025-09-07 00:00:00+00:00
10076,138,LEAD,
6977,4,TRIAL,2025-08-10 00:00:00+00:00
12097,140,LEAD,
7475,104,LEAD,2025-12-07 00:00:00+00:00
11773,75,LEAD,
11250,140,LEAD,
11203,122,WARM_LEAD,2026-03-15 00:00:00+00:00
11354,123,LEAD,
10691,140,CHURN,
11229,99,WARM_LEAD,
11275,121,TRIAL,2026-04-14 00:00:00+00:00
11930,66,LEAD,
7074,92,LEAD,
7041,73,LEAD,
7063,91,LEAD,
7064,91,LEAD,
7065,91,LEAD,
7068,91,LEAD,
7059,91,LEAD,
7066,91,LEAD,
7071,91,LEAD,
7078,47,LEAD,
11295,112,TRIAL,2026-03-25 00:00:00+00:00
1196,17,FREEMIUM,2025-12-17 00:00:00+00:00
9799,114,LEAD,
7062,92,WARM_LEAD,2026-04-24 00:00:00+00:00
3022,61,ON_DEMAND_SUBSCRIPTION,2025-05-11 00:00:00+00:00
335,11,CHURN,2023-10-01 00:00:00+00:00
7054,91,LEAD,2026-05-29 00:00:00+00:00
3220,44,FREEMIUM,
11072,139,LEAD,
11107,184,LEAD,
7032,95,LEAD,
7081,66,LEAD,
7033,96,LEAD,
10960,77,LEAD,
11176,183,WARM_LEAD,
7069,11,LEAD,2025-08-24 00:00:00+00:00
7049,95,TRIAL,2025-09-07 00:00:00+00:00
7036,96,LEAD,
7037,96,LEAD,
7061,8,CHURN,2025-09-10 00:00:00+00:00
7038,96,LEAD,
7039,95,LEAD,
7040,95,LEAD,
11669,205,TRIAL,2026-04-22 00:00:00+00:00
1252,17,FREEMIUM,2025-11-26 00:00:00+00:00
2503,17,FREEMIUM,
3153,17,ON_DEMAND_SUBSCRIPTION,2025-02-23 00:00:00+00:00
2684,17,FREEMIUM,
7070,41,RECURRING_SUBSCRIPTION,2025-08-11 00:00:00+00:00
7108,66,LEAD,
10692,142,LEAD,
11204,48,WARM_LEAD,2026-03-15 00:00:00+00:00
7119,92,RECURRING_SUBSCRIPTION,2025-08-12 00:00:00+00:00
7115,98,LEAD,
11073,141,LEAD,
1686,17,RECURRING_SUBSCRIPTION,2025-07-30 00:00:00+00:00
7126,56,LEAD,
7128,96,ON_DEMAND_SUBSCRIPTION,2025-10-19 00:00:00+00:00
11177,177,WARM_LEAD,
10964,99,LEAD,
7134,4,COLD_LEAD,
7122,99,LEAD,
7127,95,LEAD,
7124,96,LEAD,
7105,92,LEAD,
12098,249,LEAD,
11251,150,WARM_LEAD,
7104,96,RECURRING_SUBSCRIPTION,2026-02-05 00:00:00+00:00
7094,61,LEAD,
11931,153,WARM_LEAD,
7093,8,LEAD,
7095,61,LEAD,
11276,122,WARM_LEAD,
288,1,CHURN,2024-06-30 00:00:00+00:00
7096,61,LEAD,
9660,130,LEAD,
9613,133,ON_DEMAND_SUBSCRIPTION,
7828,122,RECURRING_SUBSCRIPTION,2025-11-25 00:00:00+00:00
7097,61,LEAD,
7077,91,CHURN,2025-08-11 00:00:00+00:00
7113,92,WARM_LEAD,2026-04-23 00:00:00+00:00
11340,133,WARM_LEAD,
607,15,ON_DEMAND_SUBSCRIPTION,2024-05-15 00:00:00+00:00
2577,62,FREEMIUM,2025-08-05 00:00:00+00:00
2384,61,CHURN,2024-11-17 00:00:00+00:00
10985,99,LEAD,
9800,114,LEAD,
7204,92,WARM_LEAD,2025-09-21 00:00:00+00:00
7202,92,LEAD,
7206,92,LEAD,
7208,92,LEAD,
7197,91,LEAD,
7186,91,WARM_LEAD,2025-11-01 00:00:00+00:00
7159,96,LEAD,
10868,99,LEAD,
11509,15,WARM_LEAD,
7160,95,LEAD,
10989,99,LEAD,
10970,99,LEAD,
7164,92,WARM_LEAD,2026-01-01 00:00:00+00:00
11144,153,CHURN,
1100,17,RECURRING_SUBSCRIPTION,2025-10-07 00:00:00+00:00
11774,121,RECURRING_SUBSCRIPTION,2026-04-28 00:00:00+00:00
7189,99,LEAD,
12099,56,WARM_LEAD,2026-06-11 00:00:00+00:00
2705,17,FREEMIUM,
7210,73,LEAD,
7135,52,TRIAL,2025-08-12 00:00:00+00:00
7184,48,LEAD,
7177,15,LEAD,
10081,139,LEAD,
7191,94,COLD_LEAD,
7187,66,LEAD,
9753,66,RECURRING_SUBSCRIPTION,
11109,186,LEAD,
7209,48,LEAD,
11178,188,LEAD,
1138,9,FREEMIUM,2025-03-30 00:00:00+00:00
7278,7,LEAD,
7236,41,RECURRING_SUBSCRIPTION,2025-08-15 00:00:00+00:00
7225,96,LEAD,
7624,114,CHURN,2025-09-04 00:00:00+00:00
6677,65,LEAD,
7230,47,LEAD,
125,4,TRIAL,2025-09-01 00:00:00+00:00
7213,66,LEAD,
7273,11,TRIAL,2025-08-24 00:00:00+00:00
7215,66,LEAD,
7214,66,TRIAL,
7232,68,LEAD,2026-03-26 00:00:00+00:00
7216,66,TRIAL,
7217,66,LEAD,
7218,66,TRIAL,
7754,120,LEAD,
7219,66,TRIAL,
7220,66,LEAD,
7239,91,LEAD,
7221,66,TRIAL,
7243,92,LEAD,
7222,66,TRIAL,
7223,66,TRIAL,
7237,76,LEAD,
7224,66,TRIAL,
7231,76,LEAD,
7270,91,WARM_LEAD,2026-04-26 00:00:00+00:00
10694,124,WARM_LEAD,
11670,10,LEAD,
7211,91,LEAD,
7267,95,RECURRING_SUBSCRIPTION,2025-12-09 00:00:00+00:00
2886,9,FREEMIUM,2025-01-19 00:00:00+00:00
11652,96,WARM_LEAD,
5381,75,RECURRING_SUBSCRIPTION,2025-04-19 00:00:00+00:00
7351,99,WARM_LEAD,2025-09-29 00:00:00+00:00
7249,97,LEAD,
7253,16,RECURRING_SUBSCRIPTION,
10973,99,LEAD,
7252,7,CHURN,2025-10-15 00:00:00+00:00
12100,269,WARM_LEAD,
7226,96,LEAD,
7227,96,LEAD,
11500,169,WARM_LEAD,2026-04-11 00:00:00+00:00
11603,139,WARM_LEAD,
7250,49,LEAD,2025-11-28 00:00:00+00:00
7268,4,LEAD,2025-08-24 00:00:00+00:00
7276,61,LEAD,
9701,133,LEAD,
7229,96,LEAD,
7248,95,LEAD,
7272,66,TRIAL,
7274,14,LEAD,
7279,66,TRIAL,
9802,114,LEAD,
11932,15,TRIAL,2025-12-01 00:00:00+00:00
7329,66,LEAD,
9702,125,LEAD,
11277,121,RECURRING_SUBSCRIPTION,
12101,114,LEAD,
11671,68,WARM_LEAD,
4819,15,FREEMIUM,2026-04-28 00:00:00+00:00
11205,98,ON_DEMAND_SUBSCRIPTION,2026-03-15 00:00:00+00:00
10979,99,LEAD,
10982,99,LEAD,
10980,99,LEAD,
7280,99,LEAD,
10976,99,WARM_LEAD,2026-02-27 00:00:00+00:00
11401,177,LEAD,
7316,95,LEAD,
7241,68,TRIAL,2025-09-01 00:00:00+00:00
9890,140,LEAD,
7755,120,LEAD,
7318,104,RECURRING_SUBSCRIPTION,2025-09-30 00:00:00+00:00
8957,123,RECURRING_SUBSCRIPTION,2025-12-05 00:00:00+00:00
11145,11,LEAD,
7284,104,LEAD,
11297,153,WARM_LEAD,
7283,104,LEAD,
11252,17,LEAD,
7286,104,LEAD,
7287,104,LEAD,
7288,104,LEAD,
11501,198,LEAD,
11390,150,LEAD,
11322,66,LEAD,
3187,9,FREEMIUM,
7302,104,LEAD,
7312,104,LEAD,
7292,104,LEAD,
7389,94,TRIAL,2025-08-31 00:00:00+00:00
11278,151,CHURN,2026-03-29 00:00:00+00:00
7380,104,LEAD,
7365,96,LEAD,
7386,66,LEAD,
11074,133,LEAD,
7811,104,WARM_LEAD,2025-09-07 00:00:00+00:00
7775,117,LEAD,
7649,118,TRIAL,2025-09-05 00:00:00+00:00
11146,63,LEAD,
7387,66,LEAD,
7388,66,LEAD,
7561,114,CHURN,2025-08-28 00:00:00+00:00
11230,178,LEAD,
11056,41,TRIAL,2026-03-04 00:00:00+00:00
8143,124,RECURRING_SUBSCRIPTION,2025-12-30 00:00:00+00:00
7379,92,RECURRING_SUBSCRIPTION,2026-02-19 00:00:00+00:00
7665,114,ON_DEMAND_SUBSCRIPTION,2025-11-28 00:00:00+00:00
7375,104,LEAD,
7756,120,LEAD,
6080,76,FREEMIUM,2025-06-19 00:00:00+00:00
11253,139,WARM_LEAD,
11933,121,LEAD,
7385,94,TRIAL,2026-02-22 00:00:00+00:00
10695,123,TRIAL,
7374,104,ON_DEMAND_SUBSCRIPTION,2025-09-03 00:00:00+00:00
7816,123,LEAD,2025-12-23 00:00:00+00:00
378,9,CHURN,2024-07-21 00:00:00+00:00
11356,66,WARM_LEAD,
7820,121,LEAD,
11110,145,LEAD,
7377,104,LEAD,
11775,176,LEAD,
16,1,CHURN,2024-04-06 00:00:00+00:00
7346,99,LEAD,
7372,66,TRIAL,
520,7,TRIAL,2024-01-21 00:00:00+00:00
10981,99,LEAD,
7345,99,LEAD,
7347,99,LEAD,
7349,99,LEAD,
7353,99,LEAD,
7348,99,LEAD,
2788,11,CHURN,2025-02-09 00:00:00+00:00
533,17,RECURRING_SUBSCRIPTION,2025-12-03 00:00:00+00:00
12102,51,TRIAL,
7107,95,WARM_LEAD,2025-08-17 00:00:00+00:00
11075,140,RECURRING_SUBSCRIPTION,2026-04-16 00:00:00+00:00
7175,95,WARM_LEAD,2025-08-22 00:00:00+00:00
7394,66,LEAD,
11934,195,LEAD,
6836,96,WARM_LEAD,2025-08-20 00:00:00+00:00
7390,94,COLD_LEAD,
7954,122,RECURRING_SUBSCRIPTION,2025-09-21 00:00:00+00:00
7448,92,WARM_LEAD,2025-11-02 00:00:00+00:00
7409,92,LEAD,
11323,139,TRIAL,2026-03-29 00:00:00+00:00
11502,183,TRIAL,
11604,195,TRIAL,2026-04-23 00:00:00+00:00
5991,76,ON_DEMAND_SUBSCRIPTION,2025-11-14 00:00:00+00:00
7450,104,WARM_LEAD,2026-02-26 00:00:00+00:00
7455,11,COLD_LEAD,
9046,94,CHURN,2026-01-25 00:00:00+00:00
7436,91,LEAD,
7416,73,LEAD,
7144,7,TRIAL,2025-08-17 00:00:00+00:00
12103,195,LEAD,
7442,11,COLD_LEAD,
7396,47,LEAD,
11776,122,LEAD,
11601,142,LEAD,
11147,178,LEAD,
7363,99,WARM_LEAD,2025-08-24 00:00:00+00:00
7445,104,LEAD,2025-11-11 00:00:00+00:00
11254,140,TRIAL,2026-03-22 00:00:00+00:00
11256,140,WARM_LEAD,2026-03-22 00:00:00+00:00
7417,104,LEAD,
7415,104,LEAD,
10984,99,LEAD,
10988,99,LEAD,
7420,104,LEAD,
7435,104,LEAD,
7354,99,LEAD,
10990,99,LEAD,
7355,99,LEAD,
10991,99,LEAD,
10992,99,LEAD,
8405,98,CHURN,2025-10-07 00:00:00+00:00
7395,1,CHURN,2025-08-24 00:00:00+00:00
11308,150,WARM_LEAD,
1718,17,FREEMIUM,2026-03-20 00:00:00+00:00
7812,122,LEAD,
830,44,CHURN,2024-04-08 00:00:00+00:00
7843,11,COLD_LEAD,
7488,92,LEAD,
10697,56,WARM_LEAD,2026-02-22 00:00:00+00:00
7473,91,LEAD,
7439,96,RECURRING_SUBSCRIPTION,2025-08-25 00:00:00+00:00
7468,66,TRIAL,2025-08-24 00:00:00+00:00
7183,95,RECURRING_SUBSCRIPTION,2025-08-25 00:00:00+00:00
7757,120,LEAD,
7817,122,LEAD,
7457,104,LEAD,
7836,121,FROZEN,2025-12-28 00:00:00+00:00
7471,91,TRIAL,2026-04-01 00:00:00+00:00
11935,52,WARM_LEAD,
11777,75,WARM_LEAD,
7905,91,LEAD,
7464,104,LEAD,
7311,61,LEAD,
3221,44,FREEMIUM,
10994,99,LEAD,
7882,114,LEAD,2025-12-23 00:00:00+00:00
7871,64,LEAD,
7898,114,WARM_LEAD,2025-09-30 00:00:00+00:00
6820,96,WARM_LEAD,2026-03-09 00:00:00+00:00
7856,114,CHURN,2025-10-12 00:00:00+00:00
7876,115,CHURN,2025-09-08 00:00:00+00:00
7469,114,LEAD,
7479,41,LEAD,
7873,114,WARM_LEAD,2025-12-02 00:00:00+00:00
2470,61,ON_DEMAND_SUBSCRIPTION,2025-10-16 00:00:00+00:00
12104,15,LEAD,
7824,123,LEAD,
7861,115,LEAD,
7465,104,LEAD,
7827,121,TRIAL,2025-09-22 00:00:00+00:00
363,8,FREEMIUM,2023-10-22 00:00:00+00:00
7830,121,LEAD,
10987,99,LEAD,
7476,104,LEAD,
7456,104,TRIAL,2025-10-24 00:00:00+00:00
7485,104,LEAD,
7467,104,LEAD,
10926,99,LEAD,
7487,99,WARM_LEAD,2026-04-24 00:00:00+00:00
10995,99,LEAD,
11002,99,LEAD,
11076,99,LEAD,
7359,99,LEAD,
10986,99,LEAD,
11148,66,LEAD,
7868,66,LEAD,
7480,4,COLD_LEAD,
7889,66,LEAD,
7667,114,LEAD,2026-03-08 00:00:00+00:00
7491,75,LEAD,
3222,44,FREEMIUM,
7849,115,LEAD,
7490,96,LEAD,
7758,120,LEAD,
11672,133,LEAD,
7855,120,LEAD,
7852,121,LEAD,2026-04-16 00:00:00+00:00
7492,16,LEAD,
11077,140,WARM_LEAD,2026-03-01 00:00:00+00:00
7825,121,LEAD,
7813,121,WARM_LEAD,2025-10-30 00:00:00+00:00
7862,120,LEAD,
7759,120,TRIAL,2025-10-05 00:00:00+00:00
7874,115,LEAD,
7845,123,LEAD,
7834,121,LEAD,
7831,121,WARM_LEAD,2025-11-13 00:00:00+00:00
11255,145,LEAD,
7869,122,LEAD,
11262,123,WARM_LEAD,2026-03-22 00:00:00+00:00
5708,4,TRIAL,
7857,91,ON_DEMAND_SUBSCRIPTION,2025-09-05 00:00:00+00:00
7632,104,WARM_LEAD,2025-09-22 00:00:00+00:00
7883,115,LEAD,
7877,115,TRIAL,2025-10-26 00:00:00+00:00
3223,44,FREEMIUM,
7196,11,CHURN,2025-08-17 00:00:00+00:00
3224,44,FREEMIUM,
11324,127,LEAD,
11013,99,LEAD,
7818,123,RECURRING_SUBSCRIPTION,2025-10-07 00:00:00+00:00
7369,99,LEAD,
11936,15,WARM_LEAD,
7489,91,TRIAL,2025-12-14 00:00:00+00:00
3225,44,FREEMIUM,
7376,98,LEAD,
2049,4,CHURN,2024-09-15 00:00:00+00:00
7368,99,LEAD,
7358,99,WARM_LEAD,2026-02-27 00:00:00+00:00
7015,4,CHURN,2025-09-03 00:00:00+00:00
9755,133,WARM_LEAD,2025-12-21 00:00:00+00:00
10996,99,LEAD,
7367,99,LEAD,2026-02-27 00:00:00+00:00
7364,99,LEAD,
7872,11,COLD_LEAD,
11112,177,WARM_LEAD,
11291,133,RECURRING_SUBSCRIPTION,2026-03-22 00:00:00+00:00
12105,15,LEAD,
4859,15,RECURRING_SUBSCRIPTION,2026-03-02 00:00:00+00:00
7865,115,WARM_LEAD,2025-12-14 00:00:00+00:00
11149,66,LEAD,
11207,66,LEAD,
11309,4,TRIAL,2026-04-05 00:00:00+00:00
7875,114,LEAD,
7519,114,LEAD,2025-12-23 00:00:00+00:00
7238,104,LEAD,
7870,56,LEAD,
7717,120,RECURRING_SUBSCRIPTION,2025-09-22 00:00:00+00:00
11778,92,LEAD,
11078,140,LEAD,
7903,104,LEAD,
7886,104,LEAD,
7835,7,TRIAL,2025-09-21 00:00:00+00:00
7891,61,LEAD,
7884,121,LEAD,2025-11-23 00:00:00+00:00
7906,104,WARM_LEAD,2025-09-14 00:00:00+00:00
1486,44,CHURN,2024-07-26 00:00:00+00:00
10698,141,LEAD,
6491,47,CHURN,2026-02-04 00:00:00+00:00
4389,17,FREEMIUM,
7888,64,LEAD,
7850,115,WARM_LEAD,2026-02-01 00:00:00+00:00
7853,115,LEAD,
9892,128,LEAD,
7384,98,WARM_LEAD,2026-02-08 00:00:00+00:00
7370,99,LEAD,
9705,50,LEAD,
7829,121,LEAD,
7826,121,LEAD,
769,17,ON_DEMAND_SUBSCRIPTION,2025-12-04 00:00:00+00:00
7371,99,LEAD,2026-02-25 00:00:00+00:00
7392,98,LEAD,
7890,16,LEAD,
11006,99,LEAD,
7366,99,LEAD,
11181,99,LEAD,
11937,51,LEAD,
7815,121,CHURN,2025-11-07 00:00:00+00:00
7832,123,RECURRING_SUBSCRIPTION,2025-09-25 00:00:00+00:00
7858,115,LEAD,
12106,125,WARM_LEAD,
7846,115,CHURN,2025-10-01 00:00:00+00:00
5545,17,LEAD,
1953,44,FREEMIUM,
2949,17,FREEMIUM,
3115,17,FREEMIUM,
3121,17,FREEMIUM,
5558,64,WARM_LEAD,2025-05-11 00:00:00+00:00
2889,6,FREEMIUM,
6915,53,LEAD,
7738,1,COLD_LEAD,2025-09-14 00:00:00+00:00
7863,94,COLD_LEAD,
11113,66,LEAD,
11208,66,LEAD,
6700,65,LEAD,
1053,41,CHURN,2024-11-25 00:00:00+00:00
827,44,RECURRING_SUBSCRIPTION,2025-10-08 00:00:00+00:00
9896,138,TRIAL,
9971,66,LEAD,
9783,104,ON_DEMAND_SUBSCRIPTION,2026-01-11 00:00:00+00:00
7304,104,TRIAL,2025-12-01 00:00:00+00:00
5648,76,ON_DEMAND_SUBSCRIPTION,2025-12-08 00:00:00+00:00
11232,76,LEAD,
11499,169,WARM_LEAD,
10053,128,RECURRING_SUBSCRIPTION,2026-02-01 00:00:00+00:00
9893,66,LEAD,
11938,123,LEAD,
9661,66,RECURRING_SUBSCRIPTION,
10042,124,TRIAL,
10699,153,WARM_LEAD,
9948,139,ON_DEMAND_SUBSCRIPTION,2026-01-18 00:00:00+00:00
9906,121,CHURN,2026-01-13 00:00:00+00:00
1966,49,CHURN,2025-08-15 00:00:00+00:00
7320,52,CHURN,2025-09-15 00:00:00+00:00
10087,140,LEAD,
10092,140,LEAD,
9803,137,CHURN,2026-01-12 00:00:00+00:00
7356,99,LEAD,2025-10-26 00:00:00+00:00
8203,124,ON_DEMAND_SUBSCRIPTION,2025-10-12 00:00:00+00:00
10109,138,LEAD,
10100,140,LEAD,
7114,99,TRIAL,2025-08-20 00:00:00+00:00
10082,140,WARM_LEAD,2026-02-08 00:00:00+00:00
7360,97,LEAD,
9763,123,LEAD,2025-12-21 00:00:00+00:00
7393,99,LEAD,
3583,47,FREEMIUM,2026-01-02 00:00:00+00:00
7411,98,ON_DEMAND_SUBSCRIPTION,2025-10-25 00:00:00+00:00
7423,77,LEAD,2025-11-23 00:00:00+00:00
12107,52,LEAD,
8029,122,CHURN,2025-10-09 00:00:00+00:00
11779,77,WARM_LEAD,
3047,17,ON_DEMAND_SUBSCRIPTION,2025-12-17 00:00:00+00:00
11182,66,LEAD,
7908,66,LEAD,
6723,92,CHURN,2025-08-20 00:00:00+00:00
7726,114,LEAD,2026-01-15 00:00:00+00:00
3227,44,FREEMIUM,
10112,140,LEAD,
9730,111,RECURRING_SUBSCRIPTION,2025-12-26 00:00:00+00:00
10072,96,LEAD,
9872,96,TRIAL,2026-01-05 00:00:00+00:00
10054,131,WARM_LEAD,2026-01-25 00:00:00+00:00
10700,171,LEAD,
10115,140,LEAD,
10026,91,WARM_LEAD,2026-01-18 00:00:00+00:00
10134,91,LEAD,
11114,76,WARM_LEAD,
10083,140,LEAD,
10013,133,LEAD,
11606,199,TRIAL,
10088,140,LEAD,
10093,140,LEAD,
7418,77,LEAD,
11673,77,LEAD,
10128,140,RECURRING_SUBSCRIPTION,2026-02-06 00:00:00+00:00
9907,94,TRIAL,2026-01-11 00:00:00+00:00
12108,139,WARM_LEAD,
11939,121,RECURRING_SUBSCRIPTION,
9958,135,CHURN,2026-01-25 00:00:00+00:00
9804,114,ON_DEMAND_SUBSCRIPTION,
310,9,CHURN,2023-09-17 00:00:00+00:00
11503,153,WARM_LEAD,
9674,134,WARM_LEAD,
10028,140,LEAD,
11016,99,LEAD,
